AccidentId,Direction,PassengerNumber,FixedObstacle,MobileObstacle,ImpactPoint,Maneuver
201800018614,Increasing,0,,Vehicle,Front,TurnToLeft
201800018614,Decreasing,0,,Vehicle,RightFront,NoDirectionChange
201800018615,Decreasing,0,DitchTalusOrRockyWall,,,NoDirectionChange
201800018616,Decreasing,0,BuildingWallOrPier,,Front,NoDirectionChange
201800018617,Increasing,0,,Vehicle,Front,NoDirectionChange
201800018617,Decreasing,0,,Vehicle,LeftFront,SwerveToLeft
201800018617,Decreasing,0,,Other,RightFront,NoDirectionChange
201800018618,Increasing,0,,Pedestrian,LeftFront,NoDirectionChange
201800018618,Decreasing,0,,Pedestrian,RightFront,NoDirectionChange
201800018619,Increasing,0,,Vehicle,Front,SwerveToLeft
201800018619,Decreasing,0,,Vehicle,Front,NoDirectionChange
201800018620,Increasing,0,SideWalkEdge,,Front,NoDirectionChange
201800018621,Increasing,0,Tree,,Front,Avoidance
201800018622,Increasing,0,,Vehicle,Front,
201800018622,Increasing,0,,,LeftFront,Insertion
201800018624,Increasing,0,,Vehicle,RightFront,TurnToLeft
201800018624,Decreasing,0,,Vehicle,Front,NoDirectionChange
201800018625,Decreasing,0,TrafficSignOrEmergencyBox,,LeftFront,NoDirectionChange
201800018626,Decreasing,0,,Pedestrian,RightFront,CrossLane
201800018627,Decreasing,0,,,Front,NoDirectionChange
201800018628,Unknown,0,,Vehicle,LeftFront,NoDirectionChange
201800018628,Unknown,0,,,Front,CrossLane
201800018629,Unknown,0,BuildingWallOrPier,,LeftFront,NoDirectionChange
201800018630,Decreasing,0,,,LeftSide,NoDirectionChange
201800018630,Unknown,0,,Vehicle,RightFront,NoDirectionChange
201800018631,Decreasing,0,,Pedestrian,LeftFront,NoDirectionChange
201800018632,Unknown,0,,Vehicle,LeftBack,UTurnInLane
201800018632,Unknown,0,,Vehicle,Front,SameDirectionOrLane
201800018633,Increasing,0,,Vehicle,Front,NoDirectionChange
201800018633,Increasing,0,,Vehicle,LeftSide,UTurnInLane
201800018634,Decreasing,0,,Vehicle,Front,SwerveToLeft
201800018634,Increasing,0,,Vehicle,LeftFront,NoDirectionChange
201800018635,Decreasing,0,,Vehicle,Front,SameDirectionOrLane
201800018635,Increasing,0,,Vehicle,LeftBack,SameDirectionOrLane
201800018636,Increasing,0,,Vehicle,LeftFront,NoDirectionChange
201800018636,Decreasing,0,,Vehicle,Front,SwerveToLeft
201800018637,Increasing,0,,Other,RightSide,SameDirectionOrLane
201800018637,Increasing,0,,Vehicle,LeftSide,SameDirectionOrLane
201800018638,Increasing,0,Post,,Front,NoDirectionChange
201800018639,Decreasing,0,,Vehicle,Front,SameDirectionOrLane
201800018639,Decreasing,0,,,Back,SameDirectionOrLane
201800018640,Unknown,0,,,Front,
201800018641,Increasing,0,,Vehicle,Front,SwerveToLeft
201800018641,Decreasing,0,,Vehicle,Front,NoDirectionChange
201800018642,Increasing,0,,Vehicle,LeftSide,NoDirectionChange
201800018642,Decreasing,0,,Other,LeftSide,NoDirectionChange
201800018643,Increasing,0,Tree,,Front,
201800018644,Unknown,0,,Other,LeftFront,ChangeToLeftLane
201800018644,Unknown,0,SideWalkEdge,Vehicle,Front,NoDirectionChange
201800018645,Decreasing,0,,Vehicle,Front,NoDirectionChange
201800018645,Increasing,0,TrafficSignOrEmergencyBox,,RightBack,CrossLane
201800018646,Unknown,0,,Vehicle,LeftBack,CrossLane
201800018646,Unknown,0,,Vehicle,LeftFront,NoDirectionChange
201800018647,Increasing,0,StreetFurniture,,Front,NoDirectionChange
201800018648,Increasing,0,,Vehicle,RightFront,TurnToLeft
201800018648,Decreasing,0,,Vehicle,LeftFront,NoDirectionChange
201800018649,Decreasing,0,,Vehicle,LeftFront,TurnToLeft
201800018649,Decreasing,0,,Vehicle,RightFront,SameDirectionOrLane
201800018650,Decreasing,0,,Vehicle,LeftFront,ChangeToLeftLane
201800018650,Decreasing,0,,Vehicle,RightSide,NoDirectionChange
201800018651,Unknown,0,,Pedestrian,Front,PassLeft
201800018652,Decreasing,0,,Vehicle,Front,
201800018652,Decreasing,0,,,Back,SameDirectionOrLane
201800018653,Decreasing,0,DitchTalusOrRockyWall,,RightFront,
201800018654,Decreasing,0,BuildingWallOrPier,,LeftFront,
201800018655,Decreasing,0,,Vehicle,LeftFront,PassLeft
201800018655,Increasing,0,,Vehicle,LeftFront,NoDirectionChange
201800018656,Increasing,0,,Pedestrian,RightFront,
201800018657,Increasing,0,Tree,,Front,SwerveToLeft
201800018658,Increasing,0,,Vehicle,LeftFront,SwerveToLeft
201800018658,Decreasing,0,,Vehicle,LeftFront,NoDirectionChange
201800018659,Increasing,0,,Vehicle,,NoDirectionChange
201800018659,Decreasing,0,,Vehicle,RightFront,TurnToLeft
201800018659,Decreasing,0,,Vehicle,LeftFront,Stopped
201800018660,Increasing,0,,,,CrossLane
201800018660,Increasing,0,,,,NoDirectionChange
201800018661,Increasing,0,Tree,,Front,SameDirectionOrLane
201800018662,Unknown,0,,Pedestrian,Front,NoDirectionChange
201800018663,Decreasing,0,,Vehicle,LeftFront,WrongWay
201800018663,Increasing,0,TrafficSignOrEmergencyBox,Vehicle,LeftFront,NoDirectionChange
201800018664,Unknown,0,,Vehicle,Front,PassLeft
201800018664,Unknown,0,,Vehicle,LeftFront,NoDirectionChange
201800018665,Decreasing,0,,Vehicle,RightFront,BetweenLanes
201800018665,Decreasing,0,,Vehicle,LeftFront,SwerveToLeft
201800018666,Decreasing,0,ExitLaneWithoutObstacle,,LeftFront,
201800018666,Increasing,0,ExitLaneWithoutObstacle,,LeftFront,
201800018668,Increasing,0,,Pedestrian,LeftFront,NoDirectionChange
201800018669,Increasing,0,,WildAnimal,LeftFront,NoDirectionChange
201800018670,Decreasing,0,,Vehicle,LeftFront,SwerveToLeft
201800018670,Increasing,0,,,Front,NoDirectionChange
201800018671,Increasing,0,,Vehicle,LeftFront,NoDirectionChange
201800018671,Decreasing,0,,Vehicle,Front,TurnToLeft
201800018672,Unknown,0,,Vehicle,Front,CrossLane
201800018672,Unknown,0,,Vehicle,Front,NoDirectionChange
201800018673,Decreasing,0,MetallicBarrier,,RightBack,TurnToLeft
201800018673,Increasing,0,,,RightFront,NoDirectionChange
201800018674,Decreasing,0,,Pedestrian,RightFront,NoDirectionChange
201800018675,Unknown,0,BuildingWallOrPier,,Front,NoDirectionChange
201800018676,Decreasing,0,,Vehicle,LeftFront,NoDirectionChange
201800018676,Increasing,0,,Vehicle,Front,SwerveToLeft
201800018677,Decreasing,0,,Vehicle,Front,SwerveToLeft
201800018677,Increasing,0,,Vehicle,LeftFront,NoDirectionChange
201800018678,Unknown,0,,Vehicle,RightFront,Insertion
201800018678,Unknown,0,,Vehicle,RightBack,NoDirectionChange
201800018679,Unknown,0,,Vehicle,Front,NoDirectionChange
201800018679,Unknown,0,,,Front,
201800018680,Increasing,0,,,,SameDirectionOrLane
201800018681,Increasing,0,,Vehicle,RightFront,Insertion
201800018681,Increasing,0,,Vehicle,LeftSide,NoDirectionChange
201800018682,Increasing,0,,Vehicle,Back,SameDirectionOrLane
201800018682,Increasing,0,,Vehicle,Front,SameDirectionOrLane
201800018683,Decreasing,0,,Vehicle,LeftFront,TurnToLeft
201800018683,Unknown,0,,Vehicle,Front,NoDirectionChange
201800018687,Decreasing,0,,Vehicle,RightFront,PassLeft
201800018687,Decreasing,0,,Vehicle,LeftBack,NoDirectionChange
201800018688,Increasing,0,,Vehicle,LeftFront,SwerveToLeft
201800018688,Decreasing,0,,Vehicle,RightFront,
201800018689,Increasing,0,,Pedestrian,RightFront,NoDirectionChange
201800018690,Increasing,0,DitchTalusOrRockyWall,,Front,PassLeft
201800018691,Unknown,0,,Vehicle,LeftFront,CrossLane
201800018691,Unknown,0,,Vehicle,Front,
201800018692,Unknown,0,,Pedestrian,LeftFront,SameDirectionOrLane
201800018693,Decreasing,0,,Vehicle,LeftSide,Avoidance
201800018693,Increasing,0,,Vehicle,LeftFront,NoDirectionChange
201800018694,Decreasing,0,StationaryVehicle,,Front,SwerveToLeft
201800018694,Increasing,0,,,,
201800018695,Increasing,0,,WildAnimal,Multiple,NoDirectionChange
201800018696,Decreasing,0,BuildingWallOrPier,,LeftFront,CrossLane
201800018697,Decreasing,0,,WildAnimal,Front,
201800018698,Decreasing,0,,Vehicle,Front,NoDirectionChange
201800018698,Decreasing,0,,Vehicle,LeftSide,NoDirectionChange
201800018699,Increasing,0,,Vehicle,LeftSide,CrossLane
201800018699,Decreasing,0,,Vehicle,Front,NoDirectionChange
201800018700,Decreasing,0,,Pedestrian,Front,NoDirectionChange
201800018701,Increasing,0,,Vehicle,Front,PassRight
201800018701,Increasing,0,,Vehicle,RightFront,TurnToRight
201800018703,Increasing,0,,Vehicle,Front,NoDirectionChange
201800018703,Decreasing,0,,Vehicle,Front,NoDirectionChange
201800018704,Increasing,0,BuildingWallOrPier,,Front,
201800018705,Decreasing,0,,Pedestrian,LeftFront,NoDirectionChange
201800018706,Increasing,0,,,RightSide,
201800018707,Unknown,0,,,,NoDirectionChange
201800018709,Decreasing,0,,Vehicle,Front,SwerveToLeft
201800018709,Decreasing,0,,Vehicle,Front,NoDirectionChange
201800018710,Increasing,0,,Vehicle,RightSide,PassLeft
201800018710,Increasing,0,,Vehicle,LeftFront,TurnToLeft
201800018711,Decreasing,0,,Vehicle,Front,WrongWay
201800018711,Increasing,0,,Vehicle,Front,Avoidance
201800018712,Increasing,0,,Vehicle,,
201800018712,Unknown,0,,Vehicle,,
201800018713,Increasing,0,,Vehicle,LeftFront,TurnToLeft
201800018713,Decreasing,0,,Vehicle,LeftFront,NoDirectionChange
201800018714,Decreasing,0,,Vehicle,LeftBack,
201800018714,Increasing,0,Post,Vehicle,LeftFront,NoDirectionChange
201800018715,Increasing,0,,Vehicle,Front,NoDirectionChange
201800018715,Decreasing,0,,Vehicle,LeftFront,NoDirectionChange
201800018716,Decreasing,0,,Vehicle,LeftFront,PassLeft
201800018716,Increasing,0,,Vehicle,LeftFront,NoDirectionChange
201800018716,Increasing,0,,Vehicle,LeftSide,NoDirectionChange
201800018717,Increasing,0,,Other,Front,
201800018718,Decreasing,0,DitchTalusOrRockyWall,Vehicle,Front,PassLeft
201800018718,Decreasing,0,,Vehicle,LeftFront,TurnToLeft
201800018720,Decreasing,0,,Vehicle,Front,SwerveToLeft
201800018720,Increasing,0,,Vehicle,Front,
201800018721,Increasing,0,,Vehicle,Front,NoDirectionChange
201800018721,Decreasing,0,,Vehicle,Back,TurnToLeft
201800018722,Increasing,0,,Pedestrian,Front,
201800018723,Decreasing,0,Tree,,Front,
201800018724,Decreasing,0,,Vehicle,Front,SwerveToLeft
201800018724,Increasing,0,,Vehicle,LeftFront,NoDirectionChange
201800018725,Unknown,0,SideWalkEdge,,Front,NoDirectionChange
201800018726,Decreasing,0,Tree,Other,LeftSide,SwerveToLeft
201800018728,Decreasing,0,,Vehicle,Front,SwerveToLeft
201800018728,Increasing,0,,Vehicle,Front,NoDirectionChange
201800018729,Decreasing,0,,Pedestrian,RightFront,SwerveToLeft
201800018730,Increasing,0,,Vehicle,LeftFront,NoDirectionChange
201800018730,Decreasing,0,,Vehicle,LeftFront,TurnToLeft
201800018731,Increasing,0,,Vehicle,RightFront,PassLeft
201800018731,Increasing,0,,,LeftBack,NoDirectionChange
201800018732,Increasing,0,,Pedestrian,Front,NoDirectionChange
201800018733,Decreasing,0,,Vehicle,Front,WrongWay
201800018733,Increasing,0,,Vehicle,Front,NoDirectionChange
201800018734,Increasing,0,,Vehicle,LeftFront,TurnToRight
201800018734,Increasing,0,,Vehicle,,TurnToRight
201800018735,Unknown,0,OtherInSidewalkOrShoulder,,Front,NoDirectionChange
201800018736,Increasing,0,,Vehicle,Front,TurnToLeft
201800018736,Decreasing,0,,Vehicle,Front,NoDirectionChange
201800018737,Unknown,0,,Vehicle,RightSide,TurnToLeft
201800018737,Unknown,0,,Vehicle,Front,NoDirectionChange
201800018739,Decreasing,0,StationaryVehicle,,RightFront,
201800018740,Decreasing,0,,Vehicle,Front,SwerveToLeft
201800018740,Increasing,0,,Vehicle,LeftFront,NoDirectionChange
201800018741,Unknown,0,,Vehicle,Front,TurnToLeft
201800018741,Increasing,0,,Vehicle,RightSide,NoDirectionChange
201800018742,Unknown,0,,,,SameDirectionOrLane
201800018743,Decreasing,0,,Vehicle,RightFront,TurnToLeft
201800018743,Increasing,0,,Vehicle,Front,WrongWay
201800018744,Unknown,0,,Vehicle,Front,TurnToLeft
201800018744,Unknown,0,,Vehicle,Front,NoDirectionChange
201800018745,Increasing,0,,,LeftBack,TurnToLeft
201800018745,Increasing,0,,Vehicle,Front,NoDirectionChange
201800018746,Increasing,0,,Pedestrian,Back,Reverse
201800018747,Increasing,0,,Vehicle,,
201800018747,Increasing,0,DitchTalusOrRockyWall,,Front,NoDirectionChange
201800018748,Increasing,0,,Vehicle,LeftFront,SwerveToLeft
201800018748,Decreasing,0,,Vehicle,LeftFront,NoDirectionChange
201800018749,Decreasing,0,,Vehicle,LeftFront,SwerveToLeft
201800018749,Increasing,0,,Vehicle,LeftFront,NoDirectionChange
201800018750,Unknown,0,,Pedestrian,Back,SwerveToRight
201800018751,Decreasing,0,,Vehicle,Front,PassLeft
201800018751,Increasing,0,TrafficSignOrEmergencyBox,Vehicle,Front,NoDirectionChange
201800018752,Increasing,0,DitchTalusOrRockyWall,,Multiple,
201800018753,Decreasing,0,SideWalkEdge,,Multiple,NoDirectionChange
201800018754,Unknown,0,ExitLaneWithoutObstacle,,Front,NoDirectionChange
201800018755,Increasing,0,,Pedestrian,Front,PassLeft
201800018756,Unknown,0,,Pedestrian,Front,NoDirectionChange
201800018757,Unknown,0,DitchTalusOrRockyWall,,Front,NoDirectionChange
201800018758,Increasing,0,,,,NoDirectionChange
201800018759,Increasing,0,Tree,,Front,NoDirectionChange
201800018760,Decreasing,0,,,Front,NoDirectionChange
201800018761,Decreasing,0,,Vehicle,Front,SameDirectionOrLane
201800018761,Decreasing,0,,,LeftSide,SameDirectionOrLane
201800018762,Increasing,0,,Vehicle,Front,SameDirectionOrLane
201800018762,Increasing,0,,,LeftBack,SameDirectionOrLane
201800018763,Increasing,0,,DomesticAnimal,Front,
201800018763,Increasing,0,,DomesticAnimal,Back,
201800018764,Increasing,0,,Vehicle,LeftSide,TurnToLeft
201800018764,Increasing,0,,Vehicle,Front,NoDirectionChange
201800018765,Increasing,0,,Other,RightBack,PassLeft
201800018765,Increasing,0,,Other,LeftSide,PassRight
201800018766,Decreasing,0,Tree,Vehicle,LeftBack,NoDirectionChange
201800018766,Decreasing,0,,Vehicle,Front,NoDirectionChange
201800018767,Decreasing,0,,,Multiple,PassLeft
201800018768,Decreasing,0,,,,NoDirectionChange
201800018769,Increasing,0,DitchTalusOrRockyWall,,Front,NoDirectionChange
201800018770,Decreasing,0,,Vehicle,RightFront,NoDirectionChange
201800018770,Unknown,0,,Vehicle,Back,Insertion
201800018771,Unknown,0,TrafficSignOrEmergencyBox,,Front,SwerveToRight
201800018772,Unknown,0,,Vehicle,Front,WrongWay
201800018772,Unknown,0,,Vehicle,LeftSide,NoDirectionChange
201800018773,Increasing,0,BuildingWallOrPier,,Front,PassLeft
201800018774,Unknown,0,,Other,,NoDirectionChange
201800018774,Unknown,0,,Vehicle,LeftSide,TurnToLeft
201800018775,Decreasing,0,,Vehicle,RightFront,NoDirectionChange
201800018775,Unknown,0,,Vehicle,LeftSide,
201800018777,Decreasing,0,DitchTalusOrRockyWall,,Front,NoDirectionChange
201800018778,Increasing,0,,,,TurnToLeft
201800018779,Increasing,0,StreetFurniture,Pedestrian,RightFront,NoDirectionChange
201800018780,Increasing,0,DitchTalusOrRockyWall,,Front,NoDirectionChange
201800018781,Decreasing,0,,Vehicle,Front,PassLeft
201800018781,Increasing,0,,Vehicle,Front,NoDirectionChange
201800018782,Unknown,0,,Vehicle,Front,PassLeft
201800018782,Unknown,0,,,LeftBack,NoDirectionChange
201800018783,Unknown,0,,Vehicle,LeftSide,NoDirectionChange
201800018784,Increasing,0,,Vehicle,LeftFront,SwerveToLeft
201800018784,Decreasing,0,,Vehicle,LeftSide,NoDirectionChange
201800018785,Increasing,0,,Vehicle,RightFront,NoDirectionChange
201800018785,Decreasing,0,,Vehicle,RightSide,NoDirectionChange
201800018787,Decreasing,0,,Vehicle,LeftFront,TurnToLeft
201800018787,Decreasing,0,,Vehicle,Front,PassLeft
201800018788,Increasing,0,,Pedestrian,RightFront,NoDirectionChange
201800018789,Decreasing,0,,Other,Front,NoDirectionChange
201800018789,Decreasing,0,,Vehicle,LeftSide,Insertion
201800018790,Decreasing,0,,Vehicle,LeftFront,NoDirectionChange
201800018790,Increasing,0,,,RightBack,TurnToLeft
201800018791,Increasing,0,,Vehicle,Front,NoDirectionChange
201800018791,Unknown,0,,Vehicle,RightFront,CrossLane
201800018792,Increasing,0,,Vehicle,Front,SwerveToLeft
201800018792,Decreasing,0,,Vehicle,LeftFront,NoDirectionChange
201800018793,Increasing,0,,Vehicle,LeftFront,NoDirectionChange
201800018793,Decreasing,0,,Vehicle,LeftFront,NoDirectionChange
201800018794,Increasing,0,,Vehicle,LeftFront,Insertion
201800018794,Increasing,0,,Vehicle,Front,NoDirectionChange
201800018795,Increasing,0,DitchTalusOrRockyWall,,Front,TurnToRight
201800018797,Decreasing,0,Tree,,Front,NoDirectionChange
201800018798,Unknown,0,DitchTalusOrRockyWall,,Multiple,NoDirectionChange
201800018799,Increasing,0,,Vehicle,Front,NoDirectionChange
201800018799,Increasing,0,TrafficSignOrEmergencyBox,,RightSide,NoDirectionChange
201800018800,Unknown,0,,,RightSide,NoDirectionChange
201800018801,Unknown,0,,Vehicle,RightSide,NoDirectionChange
201800018801,Unknown,0,,Vehicle,Front,NoDirectionChange
201800018802,Decreasing,0,,,RightSide,SameDirectionOrLane
201800018803,Unknown,0,,,LeftBack,TurnToLeft
201800018803,Unknown,0,,Vehicle,Front,TurnToRight
201800018804,Increasing,0,DitchTalusOrRockyWall,,Front,TurnToLeft
201800018805,Unknown,0,,DomesticAnimal,Front,NoDirectionChange
201800018806,Unknown,0,DitchTalusOrRockyWall,,Multiple,NoDirectionChange
201800018807,Decreasing,0,,Vehicle,Front,PassLeft
201800018807,Decreasing,0,,,Back,TurnToLeft
201800018808,Increasing,0,,Vehicle,LeftFront,SwerveToLeft
201800018808,Decreasing,0,,Vehicle,LeftFront,NoDirectionChange
201800018809,Decreasing,0,,Vehicle,Front,NoDirectionChange
201800018809,Increasing,0,DitchTalusOrRockyWall,Vehicle,LeftFront,
201800018810,Decreasing,0,,Vehicle,LeftFront,NoDirectionChange
201800018810,Increasing,0,,Vehicle,LeftSide,
201800018810,Increasing,0,,Vehicle,LeftFront,NoDirectionChange
201800018812,Increasing,0,Tree,,Multiple,NoDirectionChange
201800018813,Increasing,0,,,Back,TurnToLeft
201800018813,Increasing,0,,Vehicle,Front,NoDirectionChange
201800018814,Decreasing,0,DitchTalusOrRockyWall,,Front,SwerveToLeft
201800018815,Increasing,0,,Vehicle,Front,NoDirectionChange
201800018815,Increasing,0,,Vehicle,LeftSide,NoDirectionChange
201800018816,Unknown,0,DitchTalusOrRockyWall,,RightFront,NoDirectionChange
201800018817,Decreasing,0,Post,,RightFront,NoDirectionChange
201800018818,Increasing,0,,Vehicle,LeftFront,TurnToLeft
201800018818,Decreasing,0,,Vehicle,LeftFront,NoDirectionChange
201800018819,Unknown,0,,Vehicle,Front,NoDirectionChange
201800018819,Unknown,0,,Vehicle,LeftSide,NoDirectionChange
201800018820,Unknown,0,,Vehicle,Front,NoDirectionChange
201800018820,Increasing,0,,Vehicle,RightSide,NoDirectionChange
201800018821,Decreasing,0,,Vehicle,Front,NoDirectionChange
201800018821,Increasing,0,,Vehicle,RightFront,UTurnInLane
201800018822,Increasing,0,,Vehicle,Front,TurnToLeft
201800018822,Decreasing,0,,Vehicle,Front,NoDirectionChange
201800018823,Increasing,0,,Vehicle,RightFront,CrossStrip
201800018823,Decreasing,0,,Vehicle,Front,NoDirectionChange
201800018824,Decreasing,0,,Vehicle,LeftFront,SwerveToLeft
201800018824,Increasing,0,,Vehicle,Front,NoDirectionChange
201800018825,Increasing,0,,Vehicle,Front,TurnToLeft
201800018825,Decreasing,0,,Vehicle,Front,NoDirectionChange
201800018826,Unknown,0,,,,SameDirectionOrLane
201800018827,Decreasing,0,,Pedestrian,LeftFront,NoDirectionChange
201800018828,Decreasing,0,,Other,LeftFront,PassLeft
201800018828,Increasing,0,,Vehicle,Front,NoDirectionChange
201800018829,Decreasing,0,,,,NoDirectionChange
201800018830,Increasing,0,,Pedestrian,RightFront,NoDirectionChange
201800018831,Increasing,0,Tree,,Front,NoDirectionChange
201800018833,Unknown,0,,Pedestrian,LeftBack,Reverse
201800018834,Increasing,0,,Vehicle,RightFront,NoDirectionChange
201800018834,Increasing,0,,Vehicle,Back,NoDirectionChange
201800018835,Unknown,0,,Pedestrian,Back,
201800018836,Decreasing,0,BuildingWallOrPier,,LeftFront,
201800018837,Decreasing,0,,,Back,SwerveToLeft
201800018837,Decreasing,0,,Vehicle,RightFront,NoDirectionChange
