AccidentId,RoadType,RoadNumber,RoadSecNumber,RoadLetter,Circulation,LaneNumber,SpecialLane,Slope,RoadMarkerId,RoadMarkerDistance,Layout,StripWidth,LaneWidth,SurfaceCondition,Infrastructure,Localization,SchoolNear
201800015998,Departamental,292,,,TwoWay,2.0,0,Uphill,7.0,800.0,Straight,,,Normal,Unknown,Shoulder,0.0
201800015999,Departamental,437,,,TwoWay,2.0,0,Uphill,6.0,370.0,Straight,,,,Unknown,Shoulder,0.0
201800016000,Departamental,470,,,TwoWay,2.0,0,Flat,49.0,850.0,Straight,,,Wet,Unknown,Lane,0.0
201800016002,Departamental,359,,,TwoWay,2.0,0,Flat,0.0,,Straight,,,Normal,Unknown,Lane,0.0
201800016003,Communal,,,,TwoWay,2.0,0,Flat,,,Straight,,,Normal,Unknown,Shoulder,0.0
201800016004,Departamental,25,,,TwoWay,2.0,0,Uphill,34.0,680.0,LeftCurve,,,Normal,Unknown,Lane,0.0
201800016005,Departamental,118,,,TwoWay,2.0,,Flat,25.0,380.0,Straight,,,Wet,Unknown,Sidewalk,0.0
201800016006,Departamental,27,,,TwoWay,2.0,0,Uphill,39.0,170.0,LeftCurve,,,Normal,Unknown,Lane,0.0
201800016007,Departamental,118,,,TwoWay,2.0,0,Flat,24.0,840.0,RightCurve,,,Normal,Unknown,Sidewalk,0.0
201800016008,Departamental,242,,,TwoWay,2.0,0,Uphill,5.0,0.0,RightCurve,,,Wet,Unknown,Shoulder,0.0
201800016009,Departamental,25,,,TwoWay,2.0,0,Flat,41.0,250.0,RightCurve,,,Wet,Unknown,Lane,0.0
201800016010,Communal,,,,TwoWay,2.0,0,Uphill,,,LeftCurve,,,,Unknown,Shoulder,0.0
201800016011,National,5,,,TwoWay,2.0,0,Uphill,108.0,790.0,Straight,,,Wet,Unknown,Shoulder,0.0
201800016012,National,5,,,TwoWay,2.0,0,Uphill,104.0,0.0,LeftCurve,,,Normal,Unknown,Lane,0.0
201800016013,Departamental,18,,,TwoWay,2.0,0,Uphill,6.0,550.0,LeftCurve,,,Wet,Unknown,Lane,0.0
201800016014,Departamental,678,,,TwoWay,2.0,0,Flat,51.0,815.0,RightCurve,,,Normal,Unknown,Lane,0.0
201800016015,Departamental,678,,,TwoWay,2.0,0,Uphill,52.0,430.0,RightCurve,,,Normal,Unknown,Lane,0.0
201800016016,National,5,,,TwoWay,2.0,0,Flat,102.0,200.0,Straight,,,Normal,Unknown,Lane,0.0
201800016017,National,5,,,TwoWay,3.0,0,Uphill,97.0,300.0,RightCurve,,,Normal,Unknown,Shoulder,0.0
201800016018,National,5,,,TwoWay,2.0,0,Uphill,84.0,0.0,,,,Normal,Unknown,Lane,0.0
201800016019,Communal,,,,TwoWay,2.0,0,Uphill,,,S-Shape,,,Normal,Unknown,Lane,0.0
201800016020,Communal,,,C,TwoWay,2.0,0,Uphill,,,Straight,,,Normal,Unknown,Lane,0.0
201800016021,National,5,,,TwoWay,3.0,0,Flat,103.0,57.0,Straight,,,Normal,Intersection,Lane,0.0
201800016022,National,5,,,TwoWay,2.0,0,Flat,91.0,440.0,Straight,,,Ice,Unknown,Lane,0.0
201800016023,Departamental,415,,,TwoWay,2.0,0,Flat,3.0,610.0,Straight,,,,Unknown,Lane,0.0
201800016024,Departamental,415,,,TwoWay,2.0,0,Flat,0.0,500.0,Straight,,,Normal,Unknown,Lane,0.0
201800016025,Departamental,786,,,DividedHighway,2.0,SeparatedBike,Uphill,28.0,625.0,Straight,,,Normal,Unknown,Lane,99.0
201800016026,Departamental,21,,,TwoWay,2.0,0,Flat,1.0,860.0,Straight,,,Normal,Unknown,Lane,0.0
201800016027,Departamental,786,,,TwoWay,2.0,0,Flat,32.0,2378.0,Straight,,,Normal,Unknown,Shoulder,0.0
201800016028,Departamental,9,,,TwoWay,2.0,0,Flat,9.0,1175.0,Straight,,,Normal,Unknown,Lane,99.0
201800016029,Departamental,786,,,TwoWay,2.0,0,Uphill,25.0,380.0,Straight,,,,Unknown,Lane,99.0
201800016030,Communal,,,,OneWay,1.0,0,Uphill,,,Straight,,,Normal,Unknown,Lane,0.0
201800016033,Communal,,,,TwoWay,2.0,0,Flat,,,,,,Normal,Unknown,Lane,0.0
201800016034,Departamental,21,,,TwoWay,2.0,0,Uphill,5.0,1000.0,S-Shape,,,Normal,Unknown,Shoulder,99.0
201800016035,Departamental,4,,,TwoWay,2.0,0,Flat,18.0,420.0,,,,Normal,Unknown,Lane,0.0
201800016036,Communal,,,,TwoWay,2.0,0,Flat,,,Straight,,,Normal,,Lane,99.0
201800016037,Communal,3,,,TwoWay,2.0,0,Flat,,,Straight,,,Normal,Unknown,Lane,0.0
201800016038,Departamental,786,,D,TwoWay,2.0,0,Flat,27.0,670.0,Straight,,,Wet,Unknown,Shoulder,99.0
201800016039,Communal,,,,TwoWay,2.0,0,Flat,,,Straight,,,,Unknown,Shoulder,0.0
201800016041,Departamental,786,,,TwoWay,2.0,0,Uphill,33.0,1020.0,Straight,,,Normal,Intersection,Lane,0.0
201800016042,National,164,,,TwoWay,2.0,0,Flat,24.0,465.0,Straight,,,Normal,Intersection,Lane,99.0
201800016043,Departamental,792,,,TwoWay,2.0,0,Uphill,16.0,4116.0,Straight,,,Wet,Unknown,Lane,99.0
201800016044,Communal,,,,TwoWay,2.0,0,Uphill,,,LeftCurve,,,Normal,Unknown,Lane,0.0
201800016045,Departamental,6,,,TwoWay,2.0,0,Flat,2.0,350.0,Straight,,,Normal,Unknown,Lane,99.0
201800016047,Departamental,1,,,TwoWay,2.0,0,Uphill,9.0,0.0,LeftCurve,,,Normal,Unknown,Shoulder,0.0
201800016048,Departamental,66,,B,TwoWay,2.0,0,Uphill,0.0,1695.0,RightCurve,,,Normal,Unknown,Shoulder,99.0
201800016049,Communal,,,,TwoWay,2.0,0,Uphill,,,LeftCurve,,,Wet,Unknown,Lane,0.0
201800016050,Communal,10,,,TwoWay,2.0,0,Flat,,,Straight,,,Normal,Unknown,Lane,0.0
201800016051,Departamental,22,,,TwoWay,2.0,0,Uphill,8.0,1968.0,,,,Wet,Unknown,Lane,0.0
201800016052,Departamental,80,,,TwoWay,2.0,0,Uphill,3.0,1040.0,RightCurve,,,,Unknown,Shoulder,99.0
201800016053,Departamental,28,,,TwoWay,2.0,0,Flat,19.0,680.0,Straight,,,Wet,Unknown,Shoulder,99.0
201800016054,Departamental,25,,D,OneWay,1.0,0,Flat,21.0,3495.0,LeftCurve,,,Normal,Unknown,Lane,0.0
201800016055,Departamental,81,,,TwoWay,2.0,0,Uphill,11.0,60.0,RightCurve,,,Normal,Unknown,Lane,99.0
201800016056,Departamental,768,,,TwoWay,2.0,0,Flat,9.0,800.0,LeftCurve,,,Normal,Unknown,Lane,99.0
201800016057,Communal,2,,,TwoWay,2.0,0,Uphill,,,LeftCurve,,,Normal,Unknown,Shoulder,0.0
201800016058,Departamental,7,,,TwoWay,2.0,0,Flat,8.0,50.0,RightCurve,,,Wet,Unknown,Shoulder,99.0
201800016059,Departamental,32,,,TwoWay,2.0,0,Uphill,15.0,150.0,LeftCurve,,,,Unknown,Shoulder,0.0
201800016060,Communal,9,,,TwoWay,2.0,0,Uphill,,,Straight,,,Normal,Railroad,Lane,99.0
201800016061,Departamental,32,,,TwoWay,2.0,0,Flat,11.0,0.0,Straight,,,Normal,Unknown,Lane,0.0
201800016062,Departamental,15,,,TwoWay,2.0,0,Uphill,10.0,0.0,Straight,,,Normal,Unknown,Lane,0.0
201800016064,Communal,,,,TwoWay,2.0,0,Flat,,,,,,Normal,Intersection,Lane,99.0
201800016066,Departamental,15,,,TwoWay,2.0,0,Uphill,5.0,292.0,RightCurve,,,Normal,Unknown,Lane,0.0
201800016067,Departamental,787,,,TwoWay,2.0,0,Flat,10.0,1560.0,LeftCurve,,,Wet,Unknown,Lane,99.0
201800016068,Departamental,15,,,TwoWay,2.0,0,Uphill,7.0,2350.0,Straight,,,,Unknown,Shoulder,99.0
201800016069,Departamental,33,,,TwoWay,2.0,0,Flat,1.0,240.0,Straight,,,Normal,Intersection,Lane,99.0
201800016070,Departamental,8,,D,TwoWay,2.0,0,Flat,8.0,1400.0,,,,Wet,Unknown,Lane,99.0
201800016071,Departamental,787,,D,TwoWay,2.0,0,Flat,33.0,830.0,Straight,,,Normal,Unknown,Lane,0.0
201800016073,Departamental,712,,D,TwoWay,2.0,0,Flat,48.0,2092.0,Straight,,,,Unknown,Lane,99.0
201800016075,Departamental,44,,,TwoWay,2.0,0,Uphill,5.0,2000.0,Straight,,,Normal,Intersection,Lane,0.0
201800016076,Communal,28,,,TwoWay,2.0,0,Flat,,,,,,Normal,Unknown,Shoulder,0.0
201800016077,National,164,,,TwoWay,2.0,0,Uphill,63.0,210.0,,,,Wet,Unknown,Lane,0.0
201800016078,Departamental,2164,,,TwoWay,2.0,0,Flat,4.0,700.0,Straight,,,Normal,Unknown,Shoulder,0.0
201800016079,Departamental,790,,,TwoWay,2.0,0,Flat,11.0,3015.0,Straight,,,,Unknown,Shoulder,99.0
201800016081,Departamental,790,,,TwoWay,2.0,0,Flat,7.0,1673.0,RightCurve,,,,Intersection,Lane,0.0
201800016082,Departamental,31,,,TwoWay,2.0,0,Flat,4.0,1057.0,LeftCurve,,,Normal,Unknown,Shoulder,0.0
201800016083,National,164,,,TwoWay,2.0,0,Flat,84.0,0.0,Straight,,,,,Lane,0.0
201800016084,Departamental,83,,,TwoWay,2.0,0,Uphill,3.0,650.0,RightCurve,,,Unknown,Unknown,Shoulder,99.0
201800016086,Communal,,,,TwoWay,2.0,0,Uphill,,,LeftCurve,,,Wet,Bridge,Lane,99.0
201800016087,PublicParking,,,,Unknown,0.0,0,Uphill,,,Straight,,,Normal,Unknown,Lane,0.0
201800016088,Departamental,790,,,TwoWay,2.0,0,Uphill,3.0,2250.0,Straight,,,Normal,Unknown,Sidewalk,0.0
201800016089,Departamental,790,,,TwoWay,2.0,0,Flat,7.0,2350.0,Straight,,,Normal,Unknown,Lane,99.0
201800016090,Departamental,3,,,TwoWay,2.0,0,Flat,1.0,1839.0,Straight,,,Normal,Unknown,Lane,99.0
201800016091,National,164,,,TwoWay,2.0,0,Flat,89.0,740.0,Straight,,,Normal,Intersection,Lane,0.0
201800016092,Departamental,2164,,,TwoWay,2.0,0,Uphill,3.0,2110.0,Straight,,,Normal,Unknown,Lane,99.0
201800016093,Departamental,790,,,TwoWay,2.0,0,TopHill,7.0,1000.0,,,,Wet,Unknown,Shoulder,99.0
201800016095,Departamental,786,,,TwoWay,2.0,0,Flat,68.0,2685.0,Straight,,,Normal,,Lane,99.0
201800016096,Departamental,11,,,TwoWay,2.0,0,Flat,25.0,1725.0,Straight,,,Wet,Unknown,Shoulder,99.0
201800016097,Departamental,38,,,TwoWay,2.0,0,Flat,2.0,726.0,Straight,,,Normal,Unknown,Lane,0.0
201800016098,Departamental,11,,,TwoWay,2.0,0,Flat,27.0,1285.0,Straight,,,Wet,Intersection,Lane,0.0
201800016099,Departamental,30,,,TwoWay,2.0,0,Flat,7.0,2275.0,Straight,,,Normal,,Shoulder,99.0
201800016100,Departamental,786,,,TwoWay,2.0,0,Flat,71.0,1890.0,,,,Normal,Unknown,Lane,99.0
201800016101,Communal,,,,TwoWay,2.0,0,Flat,,,RightCurve,,,Normal,Unknown,Lane,99.0
201800016102,Departamental,11,,,TwoWay,2.0,0,Flat,28.0,1980.0,LeftCurve,,,Normal,Unknown,Lane,0.0
201800016103,Departamental,786,,,TwoWay,2.0,0,Flat,71.0,540.0,,,,Normal,Intersection,Lane,0.0
201800016104,Departamental,786,,,TwoWay,2.0,0,Flat,55.0,750.0,Straight,,,Normal,Unknown,Lane,99.0
201800016105,Departamental,786,,,TwoWay,2.0,0,Flat,68.0,1120.0,Straight,,,Normal,Unknown,Lane,99.0
201800016106,Departamental,786,,,TwoWay,2.0,0,Flat,73.0,305.0,Straight,,,Normal,Unknown,Lane,0.0
201800016107,Departamental,30,,,TwoWay,2.0,0,Flat,4.0,638.0,,,,Normal,Unknown,Unknown,99.0
201800016108,Communal,,,,TwoWay,2.0,0,Uphill,,,,,,Normal,Unknown,Lane,99.0
201800016109,Departamental,11,,,TwoWay,2.0,0,Flat,23.0,1555.0,Straight,,,Normal,Unknown,Lane,99.0
201800016110,Departamental,70,,,TwoWay,2.0,0,Flat,2.0,200.0,Straight,0.0,71.0,Unknown,Unknown,Lane,99.0
201800016111,Departamental,31,,,TwoWay,2.0,0,Flat,36.0,2085.0,Straight,,,Wet,Unknown,Lane,99.0
201800016112,Departamental,21,,,TwoWay,2.0,0,Flat,15.0,0.0,Unknown,,,Wet,Intersection,Lane,0.0
201800016113,Departamental,6,,,TwoWay,2.0,0,Flat,35.0,0.0,LeftCurve,,,Wet,Intersection,Shoulder,0.0
201800016114,Communal,,,,TwoWay,2.0,0,Flat,,,S-Shape,,,Normal,Unknown,Lane,99.0
201800016115,Departamental,70,,D,TwoWay,2.0,0,Flat,2.0,150.0,Straight,,,Normal,Intersection,Sidewalk,0.0
201800016116,Departamental,20,,,TwoWay,2.0,0,Flat,33.0,1590.0,LeftCurve,,,Normal,Unknown,Shoulder,0.0
201800016117,Departamental,33,,,TwoWay,2.0,0,Flat,15.0,0.0,Straight,,,Wet,Intersection,Lane,99.0
201800016118,Departamental,20,,,TwoWay,2.0,0,Flat,31.0,1070.0,Straight,,,Normal,Unknown,Lane,0.0
201800016119,Departamental,20,,,TwoWay,2.0,0,Flat,32.0,1275.0,Straight,,,Normal,Intersection,Lane,0.0
201800016120,Communal,,,,TwoWay,2.0,0,Flat,,,Straight,,,Normal,Unknown,Lane,0.0
201800016121,Departamental,786,,,TwoWay,2.0,0,Uphill,48.0,822.0,Straight,,,Wet,Intersection,Lane,99.0
201800016122,Departamental,786,,,TwoWay,2.0,0,Flat,54.0,2010.0,Straight,,,Normal,Intersection,Lane,99.0
201800016123,Departamental,6,,,TwoWay,2.0,0,Flat,31.0,1767.0,Straight,,,Wet,Unknown,Lane,99.0
201800016124,Departamental,30,,,TwoWay,2.0,0,Uphill,0.0,370.0,LeftCurve,,,Wet,Bridge,Lane,0.0
201800016125,Communal,0,,,TwoWay,2.0,0,Uphill,0.0,0.0,LeftCurve,0.0,35.0,Normal,,Lane,0.0
201800016126,PublicParking,,,,Unknown,0.0,0,Flat,,,Straight,,,Wet,Unknown,Lane,0.0
201800016127,Departamental,10,,,TwoWay,2.0,0,Flat,17.0,970.0,Straight,,,Wet,Unknown,Shoulder,0.0
201800016128,Departamental,417,,,TwoWay,2.0,0,Flat,27.0,140.0,Straight,0.0,67.0,Normal,Unknown,Shoulder,0.0
201800016129,Departamental,1,2.0,2,TwoWay,3.0,0,Flat,0.0,1300.0,Straight,0.0,106.0,Wet,,Unknown,0.0
201800016130,Departamental,11,,,TwoWay,2.0,0,Uphill,11.0,600.0,RightCurve,0.0,96.0,Normal,Unknown,Lane,0.0
201800016131,Departamental,10,,,TwoWay,2.0,0,Flat,25.0,600.0,Straight,0.0,62.0,Normal,Unknown,Lane,0.0
201800016132,Departamental,112,,,TwoWay,2.0,SeparatedBike,Uphill,8.0,248.0,Straight,,,,Unknown,BikeLane,0.0
201800016133,Departamental,11,,,TwoWay,2.0,0,Uphill,11.0,1.0,LeftCurve,0.0,65.0,Normal,Unknown,Lane,0.0
201800016134,Departamental,415,,,DividedHighway,4.0,0,Flat,26.0,100.0,Unknown,,,Normal,Intersection,Lane,0.0
201800016135,Departamental,10,,1,TwoWay,2.0,0,Flat,1.0,525.0,Straight,0.0,62.0,,Unknown,Lane,0.0
201800016136,Departamental,11,,,TwoWay,2.0,0,Uphill,11.0,450.0,LeftCurve,,,Normal,,Lane,0.0
201800016137,Departamental,83,,,DividedHighway,4.0,0,Uphill,38.0,600.0,RightCurve,,,Normal,Interchange,Shoulder,0.0
201800016138,Departamental,12,,,TwoWay,2.0,0,Uphill,0.0,360.0,Straight,,,Normal,Unknown,Lane,0.0
201800016139,Other,,,,TwoWay,2.0,0,Flat,,,Straight,,,Normal,Unknown,Lane,0.0
201800016140,Departamental,10,,,TwoWay,2.0,0,Flat,21.0,250.0,Unknown,,,Normal,Unknown,Lane,0.0
201800016141,Departamental,83,,,TwoWay,2.0,0,Flat,43.0,0.0,Straight,,,Normal,Intersection,Lane,0.0
201800016142,Departamental,417,,,TwoWay,2.0,0,Flat,28.0,425.0,Straight,,,Normal,Unknown,Lane,0.0
201800016143,Departamental,1,2.0,,TwoWay,2.0,0,Flat,1.0,0.0,Straight,,,Normal,Intersection,Lane,0.0
201800016144,Departamental,112,,,TwoWay,2.0,0,Flat,7.0,408.0,Straight,,,Normal,Unknown,Lane,0.0
201800016147,Departamental,1,2.0,,DividedHighway,2.0,0,Flat,28.0,236.0,LeftCurve,,,Normal,Unknown,Lane,0.0
201800016148,Departamental,418,,,TwoWay,2.0,SeparatedBike,Flat,29.0,0.0,Straight,,,Wet,Unknown,Lane,0.0
201800016149,Departamental,30,,,TwoWay,2.0,0,Uphill,0.0,800.0,RightCurve,,,Wet,,Lane,0.0
201800016150,Departamental,112,,,TwoWay,2.0,0,Uphill,2.0,50.0,LeftCurve,0.0,,Ice,Intersection,Shoulder,0.0
201800016151,Communal,0,,,TwoWay,2.0,0,Uphill,0.0,0.0,Straight,0.0,68.0,Normal,Unknown,Lane,0.0
201800016152,Communal,0,,,TwoWay,2.0,0,BottomHill,0.0,0.0,RightCurve,0.0,55.0,Wet,Unknown,Lane,0.0
201800016153,Departamental,21,2.0,,TwoWay,2.0,0,Flat,0.0,700.0,RightCurve,0.0,70.0,Wet,Unknown,Shoulder,0.0
201800016154,Departamental,16,,,TwoWay,2.0,0,Flat,9.0,200.0,,0.0,80.0,Normal,Unknown,Unknown,0.0
201800016155,Departamental,419,,,TwoWay,2.0,0,TopHill,33.0,600.0,Straight,0.0,72.0,Wet,Unknown,Lane,0.0
201800016156,Departamental,419,,,TwoWay,2.0,0,Flat,28.0,573.0,LeftCurve,0.0,70.0,Snow,Unknown,Lane,0.0
201800016157,Departamental,419,,,TwoWay,2.0,0,Flat,30.0,10.0,Straight,0.0,73.0,Wet,Unknown,Lane,0.0
201800016158,Departamental,161,,,TwoWay,2.0,0,Uphill,6.0,700.0,RightCurve,0.0,60.0,Wet,Unknown,Shoulder,0.0
201800016159,Departamental,93,2.0,,TwoWay,2.0,0,Flat,0.0,453.0,Straight,,,,Unknown,Lane,0.0
201800016160,Departamental,19,2.0,,TwoWay,2.0,0,Flat,0.0,412.0,Straight,0.0,63.0,Mud,Unknown,Shoulder,0.0
201800016161,Departamental,432,,,TwoWay,2.0,0,Flat,21.0,230.0,Straight,,,Normal,Unknown,Lane,0.0
201800016162,Departamental,432,,,TwoWay,2.0,0,Flat,16.0,331.0,S-Shape,,,Normal,Unknown,Lane,0.0
201800016164,Departamental,132,,,TwoWay,2.0,0,Uphill,0.0,1.0,Straight,,,Normal,Unknown,Lane,0.0
201800016166,Departamental,419,,,TwoWay,2.0,0,Flat,20.0,850.0,LeftCurve,,,Normal,Intersection,Lane,0.0
201800016167,Communal,,,,TwoWay,2.0,0,Uphill,,,LeftCurve,,,Normal,Unknown,Lane,0.0
201800016168,Departamental,25,,,TwoWay,2.0,0,Flat,19.0,405.0,LeftCurve,,,Normal,,Lane,0.0
201800016169,Departamental,16,,I,TwoWay,2.0,0,Flat,6.0,400.0,RightCurve,,,,Unknown,Lane,0.0
201800016170,Departamental,25,,,TwoWay,2.0,0,Flat,12.0,0.0,Straight,,,,Unknown,Shoulder,0.0
201800016171,Departamental,463,,,TwoWay,2.0,0,Uphill,14.0,50.0,Straight,,,Normal,Unknown,Lane,0.0
201800016173,Departamental,432,,,TwoWay,2.0,0,Flat,11.0,850.0,LeftCurve,0.0,80.0,Normal,Bridge,Lane,0.0
201800016174,National,419,,,TwoWay,2.0,0,TopHill,2.0,700.0,RightCurve,0.0,75.0,Normal,Unknown,Shoulder,99.0
201800016176,Departamental,181,,,TwoWay,2.0,0,Flat,7.0,775.0,Straight,0.0,72.0,Normal,Unknown,Lane,0.0
201800016178,Communal,,,,TwoWay,2.0,0,Uphill,,,Straight,,,Normal,Unknown,Lane,0.0
201800016179,Departamental,483,,,TwoWay,3.0,0,Flat,15.0,800.0,Straight,0.0,105.0,Normal,Unknown,Shoulder,0.0
201800016180,Departamental,432,,,TwoWay,2.0,0,Flat,10.0,975.0,Straight,0.0,56.0,,Intersection,Lane,0.0
201800016181,Departamental,483,,,TwoWay,3.0,0,Flat,15.0,200.0,Straight,0.0,102.0,Normal,Unknown,Lane,0.0
201800016182,Departamental,481,,,TwoWay,2.0,0,Flat,0.0,140.0,Straight,0.0,89.0,Normal,Intersection,Lane,0.0
201800016183,Departamental,7,2.0,,TwoWay,2.0,0,Flat,0.0,930.0,Straight,,,,Unknown,Lane,99.0
201800016184,Departamental,14,2.0,,TwoWay,2.0,0,Flat,10.0,251.0,LeftCurve,,,Normal,Unknown,Lane,0.0
201800016185,Communal,,,,TwoWay,2.0,0,Uphill,,,Straight,,,Other,,Shoulder,0.0
201800016186,Departamental,7,2.0,,TwoWay,2.0,0,Flat,0.0,300.0,Straight,,,Normal,Unknown,Lane,0.0
201800016187,Departamental,419,,,TwoWay,2.0,0,Flat,8.0,500.0,Straight,,,,Unknown,Lane,0.0
201800016189,Departamental,14,2.0,,TwoWay,2.0,0,BottomHill,18.0,900.0,Straight,,,Normal,Unknown,Lane,0.0
201800016190,Departamental,14,2.0,,TwoWay,2.0,0,Uphill,14.0,100.0,Straight,,,Other,Unknown,Lane,0.0
201800016191,Departamental,103,,,TwoWay,2.0,0,Flat,22.0,280.0,LeftCurve,,,Normal,Unknown,Shoulder,0.0
201800016192,Departamental,3,2.0,,TwoWay,2.0,0,Flat,0.0,100.0,Straight,,,Normal,Unknown,Shoulder,0.0
201800016193,Departamental,483,,,TwoWay,3.0,0,Flat,16.0,100.0,Straight,,,Normal,Unknown,Shoulder,0.0
201800016194,Departamental,32,,V,TwoWay,2.0,0,Flat,4.0,700.0,Straight,,,Wet,Unknown,Lane,0.0
201800016195,Departamental,21,2.0,,TwoWay,2.0,0,Uphill,15.0,300.0,LeftCurve,0.0,75.0,Normal,Unknown,Lane,0.0
201800016196,Departamental,463,,,TwoWay,2.0,0,Flat,13.0,630.0,LeftCurve,0.0,64.0,Normal,Unknown,Shoulder,0.0
201800016197,Departamental,412,,,TwoWay,2.0,0,Uphill,0.0,550.0,,0.0,54.0,Normal,Unknown,Shoulder,0.0
201800016198,Communal,0,,,TwoWay,2.0,0,Uphill,0.0,0.0,,0.0,64.0,Normal,Unknown,Lane,0.0
201800016199,Departamental,21,2.0,,TwoWay,2.0,0,Uphill,11.0,100.0,RightCurve,,,Normal,Unknown,Lane,0.0
201800016200,Departamental,473,,,TwoWay,2.0,0,Flat,13.0,700.0,Straight,,,Normal,Unknown,Lane,0.0
201800016201,Departamental,473,,,TwoWay,2.0,0,Flat,3.0,700.0,LeftCurve,,,Normal,Unknown,Shoulder,0.0
201800016202,Departamental,432,,,TwoWay,2.0,0,Flat,43.0,500.0,LeftCurve,,,Wet,Unknown,Lane,0.0
201800016203,National,66,,,DividedHighway,4.0,0,Flat,34.0,733.0,,67.0,140.0,Wet,Unknown,Lane,99.0
201800016204,National,66,,,DividedHighway,4.0,0,Flat,34.0,200.0,LeftCurve,,,Ice,Unknown,Shoulder,0.0
201800016205,Communal,,,,TwoWay,2.0,0,Flat,,,Straight,,,Normal,Unknown,Lane,0.0
201800016206,Departamental,20,,,TwoWay,2.0,SeparatedBike,Flat,14.0,20.0,,,,Normal,Unknown,Lane,0.0
201800016207,Departamental,166,,,TwoWay,2.0,0,Flat,6.0,550.0,Straight,,,Normal,Unknown,Lane,0.0
201800016208,Communal,,,,TwoWay,2.0,0,Flat,,,Straight,,,Normal,Unknown,Lane,0.0
201800016209,Departamental,20,,,TwoWay,2.0,0,Flat,8.0,0.0,Straight,,,Normal,,Lane,0.0
201800016210,Communal,,,,TwoWay,2.0,Bike,Flat,,,Straight,,,Normal,Unknown,Lane,0.0
201800016211,Departamental,182,,,TwoWay,2.0,0,Flat,4.0,690.0,Straight,,,Normal,Unknown,Lane,0.0
201800016212,Departamental,20,,,TwoWay,2.0,0,Flat,14.0,1730.0,Straight,,,Normal,Unknown,Sidewalk,0.0
201800016213,Departamental,21,,,TwoWay,2.0,0,Uphill,7.0,500.0,Straight,,,Normal,Unknown,Lane,0.0
201800016215,Departamental,432,,,TwoWay,2.0,0,Flat,8.0,250.0,Straight,,,,Unknown,Lane,0.0
201800016216,Departamental,185,,5,TwoWay,2.0,0,Flat,5.0,329.0,Straight,,,Normal,Intersection,Lane,0.0
201800016217,Departamental,419,,,TwoWay,2.0,Bike,Flat,43.0,900.0,Straight,0.0,120.0,Wet,Unknown,Lane,0.0
201800016218,Departamental,23,,,TwoWay,2.0,0,Flat,13.0,450.0,Straight,0.0,68.0,Normal,Unknown,Lane,0.0
201800016219,Highway,35,,,DividedHighway,4.0,0,Flat,124.0,398.0,Straight,,,Wet,Interchange,Lane,0.0
201800016220,Departamental,21,,,TwoWay,2.0,0,Flat,24.0,905.0,Straight,,,Normal,Unknown,Lane,0.0
201800016221,Departamental,473,,,TwoWay,2.0,0,Uphill,31.0,1005.0,Straight,,,Normal,,Lane,0.0
201800016222,Departamental,105,,,DividedHighway,2.0,0,Flat,5.0,470.0,Straight,0.0,120.0,Normal,,Lane,0.0
201800016223,Departamental,419,,,TwoWay,2.0,0,Flat,43.0,300.0,Straight,,,Normal,Unknown,Lane,0.0
201800016224,Departamental,9,2.0,,TwoWay,2.0,0,Flat,19.0,393.0,Straight,,,Normal,Unknown,Shoulder,0.0
201800016225,Communal,,,,TwoWay,2.0,0,Flat,,,RightCurve,,,,Unknown,Lane,0.0
201800016226,Departamental,419,,,TwoWay,2.0,0,Uphill,41.0,500.0,RightCurve,,,Mud,Unknown,Lane,0.0
201800016227,Departamental,201,,,TwoWay,2.0,0,Flat,58.0,275.0,Straight,,,Normal,Unknown,Shoulder,0.0
201800016228,Departamental,12,2.0,,TwoWay,2.0,0,Uphill,15.0,886.0,Straight,,,Normal,Unknown,Lane,0.0
201800016229,Communal,,,,TwoWay,2.0,Bike,Flat,0.0,100.0,Straight,,,Normal,,Lane,0.0
201800016230,Departamental,105,,,VariableWayNumber,2.0,Reserved,Flat,3.0,800.0,Straight,,,,Interchange,Lane,0.0
201800016231,Departamental,201,,,TwoWay,2.0,0,Flat,58.0,990.0,Straight,,,Normal,Unknown,Lane,0.0
201800016232,Departamental,105,,,TwoWay,2.0,0,Flat,0.0,200.0,RightCurve,,,Normal,Unknown,Lane,0.0
201800016233,Departamental,12,,B,TwoWay,2.0,0,Flat,5.0,0.0,Straight,,,Normal,Intersection,Lane,0.0
201800016234,Departamental,163,,,TwoWay,2.0,0,Flat,1.0,0.0,,,,Wet,Unknown,Lane,0.0
201800016237,Communal,0,,,TwoWay,2.0,0,Flat,0.0,0.0,Straight,0.0,52.0,Wet,Unknown,Lane,0.0
201800016238,Departamental,1,2.0,,TwoWay,2.0,0,Flat,32.0,567.0,Straight,0.0,80.0,Unknown,Intersection,Lane,0.0
201800016239,Departamental,20,,,TwoWay,2.0,0,Flat,1.0,300.0,Straight,0.0,65.0,Normal,,Lane,0.0
201800016240,Communal,0,,,TwoWay,2.0,0,Flat,0.0,0.0,LeftCurve,0.0,60.0,Normal,Unknown,Lane,0.0
201800016241,Departamental,2,,,TwoWay,2.0,0,Flat,14.0,500.0,Straight,,,Normal,Unknown,Lane,0.0
201800016242,Departamental,52,,,TwoWay,2.0,0,Flat,21.0,300.0,Straight,0.0,65.0,Normal,Unknown,Lane,0.0
201800016243,Other,0,,,TwoWay,2.0,0,Flat,0.0,0.0,Straight,0.0,40.0,Normal,Unknown,Lane,0.0
