AccidentId,RoadType,Circulation,LaneNumber,SpecialLane,Slope,Layout,SurfaceCondition,Infrastructure,Localization,SchoolNear
201800014111,Departamental,TwoWay,2,0,Flat,Straight,Normal,Unknown,Lane,Missing
201800014113,Departamental,TwoWay,2,0,Flat,Straight,Missing,Unknown,Lane,Missing
201800014115,Departamental,TwoWay,2,0,Flat,Straight,Normal,Missing,Lane,Missing
201800014116,Departamental,TwoWay,2,0,Flat,Unknown,Affected,Unknown,Lane,Missing
201800014117,Departamental,TwoWay,2,0,Flat,Missing,Affected,Unknown,Lane,Missing
201800014119,Departamental,TwoWay,2,0,Flat,Missing,Missing,Intersection,Lane,Missing
201800014120,Departamental,TwoWay,2,0,Flat,LeftCurve,Affected,Unknown,Shoulder,Missing
201800014122,National,TwoWay,2,0,Flat,Straight,Normal,Unknown,Lane,Missing
201800014123,National,TwoWay,2,0,Flat,Straight,Normal,Unknown,Lane,Missing
201800014124,Departamental,TwoWay,2,0,Flat,Straight,Normal,Unknown,Lane,Missing
201800014125,Departamental,TwoWay,2,0,Flat,Missing,Affected,Unknown,Shoulder,Missing
201800014126,Departamental,TwoWay,2,0,Flat,Straight,Normal,Intersection,Lane,Missing
201800014127,Departamental,TwoWay,2,0,Flat,RightCurve,Normal,Unknown,Shoulder,Missing
201800014128,Communal,TwoWay,2,0,Flat,RightCurve,Normal,Unknown,Lane,Missing
201800014130,Departamental,TwoWay,2,0,Flat,Missing,Missing,Unknown,Sidewalk,Missing
201800014131,Departamental,TwoWay,2,0,Flat,Straight,Affected,Unknown,Lane,Missing
201800014132,Departamental,TwoWay,2,0,Flat,Straight,Dangerous,Unknown,Lane,Missing
201800014134,Communal,TwoWay,2,0,Flat,Straight,Normal,Unknown,Lane,Missing
201800014135,Departamental,TwoWay,2,0,Flat,RightCurve,Normal,Missing,Shoulder,Missing
201800014136,Departamental,TwoWay,2,SeparatedBike,Flat,Missing,Normal,Unknown,Lane,Missing
201800014137,Departamental,VariableWayNumber,2,0,Flat,Straight,Missing,Unknown,Sidewalk,Missing
201800014138,Departamental,TwoWay,2,0,Flat,RightCurve,Normal,Unknown,Lane,Missing
201800014139,Communal,TwoWay,2,0,Flat,Straight,Normal,Unknown,Lane,Missing
201800014140,Departamental,OneWay,1,0,Flat,RightCurve,Dangerous,Unknown,Sidewalk,Missing
201800014141,Departamental,TwoWay,2,0,Flat,Straight,Affected,Unknown,Lane,Missing
201800014142,Communal,TwoWay,2,0,Flat,Straight,Normal,Unknown,Lane,Missing
201800014144,Departamental,TwoWay,2,0,BottomHill,RightCurve,Normal,Unknown,Lane,Missing
201800014145,Departamental,OneWay,1,0,Flat,LeftCurve,Normal,Intersection,Sidewalk,Missing
201800014147,Departamental,TwoWay,2,0,Flat,Straight,Normal,Unknown,Shoulder,Missing
201800014148,National,TwoWay,2,0,Flat,Straight,Normal,Unknown,Lane,Missing
201800014150,Departamental,TwoWay,2,0,Flat,RightCurve,Normal,Unknown,Shoulder,Missing
201800014151,Departamental,TwoWay,2,0,Flat,Straight,Normal,Unknown,Lane,Missing
201800014154,Departamental,TwoWay,2,0,Uphill,LeftCurve,Normal,Unknown,Shoulder,Missing
201800014155,Departamental,TwoWay,2,0,Uphill,RightCurve,Normal,Unknown,Lane,Missing
201800014156,Departamental,TwoWay,2,0,Uphill,LeftCurve,Affected,Unknown,Lane,Missing
201800014157,Departamental,TwoWay,2,0,Flat,Straight,Normal,Missing,Lane,Missing
201800014158,Departamental,TwoWay,2,0,Flat,LeftCurve,Normal,Unknown,Lane,Missing
201800014160,Communal,Unknown,2,0,Flat,Straight,Normal,Unknown,Shoulder,Missing
201800014161,Departamental,TwoWay,2,0,Flat,Missing,Normal,Missing,Lane,Missing
201800014162,Departamental,TwoWay,2,0,Flat,Straight,Dangerous,Unknown,Lane,Missing
201800014163,Departamental,TwoWay,2,0,Flat,Straight,Normal,Unknown,Lane,Missing
201800014167,Departamental,TwoWay,2,0,Uphill,S-Shape,Normal,Unknown,Shoulder,Missing
201800014169,Communal,TwoWay,2,0,Uphill,RightCurve,Normal,Missing,Lane,Missing
201800014170,Departamental,TwoWay,2,0,Flat,Straight,Normal,Unknown,Lane,Missing
201800014171,Departamental,TwoWay,2,0,Uphill,LeftCurve,Normal,Missing,Lane,Missing
201800014172,Departamental,TwoWay,2,0,Flat,Straight,Affected,Missing,Shoulder,Missing
201800014173,Departamental,TwoWay,2,0,Flat,Straight,Normal,Unknown,Shoulder,Missing
201800014176,Departamental,TwoWay,2,0,Flat,Straight,Missing,Unknown,Lane,Missing
201800014177,Departamental,TwoWay,2,0,Flat,RightCurve,Affected,Unknown,Lane,Missing
201800014179,Departamental,TwoWay,2,0,TopHill,Straight,Normal,Unknown,Lane,Missing
201800014180,Departamental,TwoWay,2,0,Uphill,Straight,Normal,Unknown,Lane,Missing
201800014182,Departamental,TwoWay,2,0,Flat,Straight,Normal,Unknown,Lane,Missing
201800014183,Departamental,TwoWay,2,0,Flat,Straight,Normal,Unknown,Lane,Missing
201800014184,Departamental,TwoWay,2,0,Flat,Straight,Normal,Unknown,Lane,Missing
201800014185,Departamental,TwoWay,2,0,TopHill,Straight,Normal,Unknown,Lane,Missing
201800014186,Departamental,TwoWay,2,0,Flat,Straight,Affected,Unknown,Lane,Missing
201800014187,Departamental,TwoWay,2,0,Uphill,RightCurve,Other,Unknown,Shoulder,Missing
201800014189,Departamental,TwoWay,2,0,BottomHill,Straight,Normal,Unknown,Lane,Missing
201800014190,Communal,TwoWay,2,0,Uphill,Missing,Normal,Unknown,Lane,Missing
201800014191,Departamental,TwoWay,2,0,Flat,Straight,Affected,Missing,Shoulder,Missing
201800014192,Departamental,TwoWay,1,0,Flat,Straight,Normal,Missing,Lane,Missing
201800014193,Departamental,TwoWay,2,0,Flat,Straight,Normal,Missing,Lane,Missing
201800014194,Departamental,TwoWay,2,0,Uphill,Straight,Missing,Bridge,Lane,Missing
201800014195,National,TwoWay,3,0,Uphill,Straight,Normal,Unknown,Lane,Missing
201800014198,Departamental,TwoWay,2,0,Flat,Straight,Normal,Unknown,Shoulder,Missing
201800014199,Communal,TwoWay,2,0,Flat,Missing,Affected,Unknown,Lane,Missing
201800014200,Communal,TwoWay,2,0,Flat,RightCurve,Affected,Missing,Lane,Missing
201800014201,Communal,TwoWay,2,0,Flat,Straight,Normal,Unknown,Lane,Missing
201800014202,National,TwoWay,2,0,Flat,Missing,Normal,Unknown,Lane,Missing
201800014203,Departamental,TwoWay,2,0,Flat,Straight,Missing,Unknown,Lane,Missing
201800014204,Departamental,TwoWay,2,0,Flat,Straight,Normal,Unknown,Lane,Missing
201800014205,Departamental,TwoWay,2,0,Flat,RightCurve,Normal,Unknown,Lane,Missing
201800014209,National,TwoWay,2,0,Flat,Straight,Normal,Unknown,Lane,Missing
201800014211,National,TwoWay,3,0,Flat,RightCurve,Affected,Missing,Shoulder,Missing
201800014212,National,TwoWay,2,0,Flat,Straight,Unknown,Unknown,Lane,Missing
201800014213,Departamental,TwoWay,2,0,Flat,Straight,Normal,Missing,Lane,Missing
201800014214,National,TwoWay,2,0,Flat,Straight,Normal,Unknown,Lane,Missing
201800014216,National,TwoWay,2,0,Flat,Straight,Normal,Missing,Lane,Missing
201800014217,Communal,TwoWay,2,0,Flat,Straight,Normal,Missing,Lane,Missing
201800014219,Departamental,TwoWay,2,0,Flat,Straight,Normal,Bridge,Lane,Missing
201800014221,Departamental,TwoWay,2,0,Flat,Missing,Normal,Unknown,Lane,Missing
201800014222,Departamental,TwoWay,2,0,Flat,Straight,Normal,Unknown,Lane,Missing
201800014224,Departamental,TwoWay,2,0,Flat,Straight,Normal,Intersection,Lane,No
201800014227,Departamental,DividedHighway,2,0,Flat,LeftCurve,Affected,Unknown,Lane,Missing
201800014229,Departamental,TwoWay,2,0,Flat,Straight,Normal,Unknown,Lane,Missing
201800014230,Departamental,TwoWay,2,0,Flat,Straight,Normal,Unknown,Shoulder,Missing
201800014231,Departamental,TwoWay,2,0,Flat,LeftCurve,Normal,Unknown,Shoulder,Missing
201800014232,Departamental,TwoWay,2,0,Uphill,RightCurve,Normal,Unknown,Lane,Missing
201800014234,Departamental,TwoWay,2,0,Uphill,S-Shape,Normal,Unknown,Lane,Missing
201800014236,Departamental,TwoWay,2,0,Flat,Straight,Dangerous,Unknown,Lane,Missing
201800014237,Departamental,TwoWay,2,0,Flat,RightCurve,Affected,Missing,Shoulder,Missing
201800014238,Departamental,TwoWay,2,0,Flat,Straight,Normal,Intersection,Lane,No
201800014240,Departamental,TwoWay,2,0,Uphill,Straight,Normal,Unknown,Shoulder,Missing
201800014241,Communal,TwoWay,2,0,Uphill,RightCurve,Normal,Unknown,Lane,Missing
201800014242,Departamental,TwoWay,2,0,Uphill,LeftCurve,Normal,Unknown,Lane,Missing
201800014246,Departamental,TwoWay,2,0,Uphill,RightCurve,Affected,Unknown,Lane,Missing
201800014248,Departamental,TwoWay,2,0,Flat,Straight,Normal,Unknown,Shoulder,Missing
201800014249,Departamental,TwoWay,2,0,Uphill,RightCurve,Normal,Unknown,Shoulder,Missing
201800014251,Departamental,TwoWay,2,0,Flat,Straight,Normal,Unknown,Lane,Missing
201800014252,Departamental,TwoWay,2,0,Flat,LeftCurve,Normal,Unknown,Lane,Missing
201800014253,Departamental,TwoWay,2,0,Uphill,Straight,Normal,Unknown,Shoulder,Missing
201800014255,Departamental,TwoWay,1,0,Flat,Straight,Normal,Intersection,Lane,Missing
201800014256,Departamental,TwoWay,1,0,Flat,Missing,Normal,Missing,Lane,Missing
201800014257,Departamental,TwoWay,2,0,Flat,Straight,Normal,Unknown,Shoulder,Missing
201800014259,Departamental,TwoWay,2,0,Uphill,Straight,Normal,Unknown,Sidewalk,Missing
201800014260,Departamental,TwoWay,2,0,Flat,Straight,Normal,Unknown,Lane,Missing
201800014261,Departamental,TwoWay,2,0,Flat,Straight,Normal,Missing,Shoulder,Missing
201800014264,Communal,TwoWay,2,0,Flat,Straight,Normal,Unknown,Lane,Missing
201800014265,Departamental,TwoWay,2,0,Uphill,RightCurve,Normal,Unknown,Lane,Missing
201800014266,Departamental,TwoWay,2,0,Flat,Straight,Normal,Unknown,Lane,Missing
201800014267,National,OneWay,2,0,Flat,Straight,Normal,Missing,Lane,Missing
201800014268,Departamental,TwoWay,2,0,Uphill,LeftCurve,Normal,Unknown,Lane,Missing
201800014270,Departamental,TwoWay,2,0,Flat,LeftCurve,Affected,Unknown,Shoulder,Missing
201800014272,Departamental,TwoWay,2,0,BottomHill,Straight,Affected,Unknown,Lane,Missing
201800014273,Departamental,TwoWay,2,0,TopHill,RightCurve,Normal,Unknown,Shoulder,Missing
201800014274,National,TwoWay,2,0,Uphill,Missing,Normal,Unknown,Shoulder,Missing
201800014280,Communal,TwoWay,2,0,Flat,Missing,Normal,Unknown,Lane,Missing
201800014281,National,TwoWay,2,0,Flat,RightCurve,Normal,Unknown,Lane,Missing
201800014282,Departamental,TwoWay,2,0,Uphill,RightCurve,Normal,Missing,Lane,Missing
201800014283,Communal,TwoWay,2,0,Uphill,Unknown,Missing,Unknown,Lane,Missing
201800014285,Departamental,TwoWay,2,0,Uphill,Missing,Normal,Unknown,Lane,Missing
201800014288,Departamental,TwoWay,2,0,Flat,Straight,Normal,Unknown,Lane,Missing
201800014290,Departamental,TwoWay,2,0,Flat,Straight,Normal,Unknown,Lane,Missing
201800014293,National,TwoWay,2,0,Uphill,Missing,Normal,Unknown,Lane,Missing
201800014298,Departamental,TwoWay,2,0,Flat,LeftCurve,Normal,Unknown,Sidewalk,Missing
201800014299,Departamental,TwoWay,2,0,Uphill,Straight,Missing,Unknown,Shoulder,Missing
201800014300,Departamental,TwoWay,2,0,Flat,Missing,Normal,Unknown,Shoulder,Missing
201800014301,Departamental,TwoWay,2,0,Flat,LeftCurve,Affected,Missing,Lane,Missing
201800014305,Departamental,TwoWay,2,0,Flat,Missing,Dangerous,Unknown,Shoulder,Missing
201800014307,Departamental,TwoWay,2,0,Flat,RightCurve,Normal,Unknown,Lane,Missing
201800014308,Departamental,TwoWay,2,0,Flat,Straight,Normal,Unknown,Shoulder,Missing
201800014310,Departamental,TwoWay,2,0,TopHill,LeftCurve,Normal,Unknown,Sidewalk,Missing
201800014311,Departamental,TwoWay,2,0,Flat,RightCurve,Affected,Unknown,Lane,Missing
201800014313,Departamental,TwoWay,2,0,Flat,Straight,Normal,Unknown,Lane,Missing
201800014315,Departamental,TwoWay,1,0,Flat,LeftCurve,Normal,Unknown,Lane,Missing
201800014316,Departamental,TwoWay,2,0,Flat,Straight,Normal,Unknown,Lane,Missing
201800014317,Communal,Unknown,2,0,Uphill,Straight,Normal,Unknown,Lane,Missing
201800014318,Communal,TwoWay,2,0,Flat,Straight,Normal,Unknown,Lane,Missing
201800014320,Departamental,TwoWay,2,0,Uphill,Straight,Missing,Unknown,Lane,Missing
201800014323,Departamental,TwoWay,2,0,Flat,Straight,Normal,Unknown,Lane,Missing
201800014324,Departamental,TwoWay,2,0,Flat,Straight,Normal,Unknown,Lane,Missing
201800014326,Departamental,TwoWay,2,0,Flat,Straight,Normal,Missing,Lane,Missing
201800014328,Departamental,OneWay,1,0,Flat,Straight,Normal,Intersection,Lane,Missing
201800014329,Departamental,TwoWay,2,0,Flat,Straight,Normal,Unknown,Lane,Missing
201800014330,Departamental,TwoWay,2,0,Flat,Straight,Normal,Unknown,Lane,Missing
201800014332,Departamental,TwoWay,2,0,Flat,Straight,Missing,Intersection,Lane,No
201800014333,Communal,TwoWay,2,0,BottomHill,Straight,Normal,Unknown,Lane,Missing
201800014334,Departamental,TwoWay,2,0,Flat,Straight,Normal,Unknown,Lane,Missing
201800014335,Departamental,TwoWay,2,0,Flat,Straight,Normal,Unknown,Lane,Missing
201800014336,Departamental,TwoWay,2,0,Uphill,RightCurve,Missing,Interchange,Lane,Missing
201800014337,National,TwoWay,2,0,Flat,LeftCurve,Affected,Unknown,Lane,Missing
201800014340,Highway,DividedHighway,4,0,Flat,Straight,Normal,Unknown,Lane,Missing
201800014342,Departamental,TwoWay,2,0,Flat,Straight,Normal,Unknown,Lane,Missing
201800014345,Departamental,TwoWay,2,0,Flat,Straight,Normal,Unknown,Lane,Missing
201800014347,Highway,DividedHighway,4,0,Flat,Straight,Normal,Unknown,Shoulder,Missing
201800014348,Communal,Unknown,1,0,Flat,Straight,Normal,Unknown,Lane,Missing
201800014349,Departamental,OneWay,2,0,Flat,LeftCurve,Unknown,Unknown,Lane,Missing
201800014350,Highway,DividedHighway,4,0,Flat,Straight,Normal,Unknown,Shoulder,Missing
201800014351,Highway,OneWay,4,0,Flat,Straight,Normal,Unknown,Shoulder,Missing
201800014352,Departamental,TwoWay,2,0,BottomHill,LeftCurve,Normal,Unknown,Lane,Missing
201800014353,Highway,OneWay,1,0,Uphill,Straight,Affected,Interchange,Lane,Missing
201800014354,Departamental,TwoWay,2,0,Flat,LeftCurve,Normal,Unknown,Shoulder,No
201800014355,Departamental,TwoWay,2,0,Flat,Straight,Affected,Missing,Lane,Missing
201800014357,Departamental,TwoWay,2,0,TopHill,LeftCurve,Normal,Unknown,Lane,Missing
201800014358,Departamental,TwoWay,2,0,Flat,Straight,Normal,Unknown,Lane,Missing
201800014359,Departamental,TwoWay,2,0,Uphill,Straight,Normal,Unknown,Shoulder,Missing
201800014361,Departamental,TwoWay,2,0,Flat,Straight,Normal,Unknown,Shoulder,Missing
201800014363,Departamental,Unknown,2,0,Uphill,LeftCurve,Normal,Unknown,Lane,Missing
201800014366,Departamental,TwoWay,2,0,Uphill,Straight,Normal,Unknown,Lane,Missing
201800014369,Departamental,TwoWay,2,0,Uphill,Straight,Affected,Unknown,Lane,Missing
201800014370,Departamental,TwoWay,2,0,Flat,RightCurve,Affected,Unknown,Shoulder,Missing
201800014371,Departamental,OneWay,2,0,Uphill,Straight,Missing,Missing,Lane,Missing
201800014372,Departamental,TwoWay,2,0,Flat,Straight,Normal,Intersection,Lane,Missing
201800014373,Departamental,TwoWay,2,0,Flat,Straight,Normal,PedestrianZone,Lane,Missing
201800014374,Departamental,TwoWay,2,0,Flat,Straight,Normal,Unknown,Lane,Missing
201800014375,Communal,TwoWay,2,0,Flat,Straight,Normal,Unknown,Lane,Missing
201800014376,Departamental,TwoWay,2,0,Flat,Straight,Missing,Unknown,Lane,Missing
201800014377,Departamental,TwoWay,2,0,BottomHill,Straight,Normal,Unknown,Shoulder,Missing
201800014379,Departamental,TwoWay,0,0,Unknown,Missing,Missing,Missing,Lane,No
201800014380,Departamental,TwoWay,2,0,Flat,Straight,Normal,Unknown,Lane,Missing
201800014381,Departamental,TwoWay,2,0,Flat,Straight,Normal,Intersection,Lane,Missing
201800014383,Departamental,TwoWay,2,0,Uphill,RightCurve,Normal,Unknown,Lane,Missing
201800014384,Departamental,TwoWay,1,0,Flat,Straight,Normal,Unknown,Lane,Missing
201800014385,Departamental,TwoWay,2,0,Flat,Missing,Normal,Unknown,Shoulder,No
201800014386,Departamental,Unknown,2,0,Flat,Missing,Normal,Unknown,Shoulder,Missing
201800014387,Departamental,TwoWay,2,0,Flat,Straight,Normal,Unknown,Lane,Missing
201800014388,Departamental,TwoWay,2,0,Flat,Missing,Normal,Unknown,Shoulder,Missing
201800014389,Departamental,TwoWay,2,0,Flat,Straight,Normal,Unknown,Shoulder,Missing
201800014390,Departamental,TwoWay,2,0,Uphill,Straight,Normal,Missing,Lane,Missing
201800014391,Departamental,TwoWay,2,0,Flat,RightCurve,Affected,Unknown,Lane,Missing
201800014392,Departamental,TwoWay,1,0,Flat,Straight,Normal,Unknown,Lane,Missing
201800014396,Departamental,TwoWay,2,0,Uphill,LeftCurve,Normal,Unknown,Shoulder,Missing
201800014397,Departamental,TwoWay,2,0,Flat,Straight,Affected,Bridge,Lane,Missing
201800014398,Departamental,TwoWay,2,0,Flat,Straight,Missing,Unknown,Lane,Missing
201800014399,Communal,TwoWay,2,0,Flat,Straight,Normal,Unknown,Lane,Missing
201800014404,National,TwoWay,2,0,Flat,RightCurve,Affected,Unknown,Shoulder,Missing
201800014405,Departamental,TwoWay,2,0,Flat,Straight,Normal,Missing,Lane,Missing
201800014406,Departamental,TwoWay,2,0,Flat,Missing,Normal,Unknown,Lane,Missing
201800014407,Communal,TwoWay,2,0,Uphill,Unknown,Normal,Missing,Lane,Missing
201800014408,Communal,TwoWay,2,0,Flat,Straight,Normal,Unknown,Lane,Missing
201800014409,Communal,TwoWay,2,0,Flat,Straight,Normal,Unknown,Lane,Missing
201800014410,Communal,TwoWay,2,0,Flat,Missing,Normal,Unknown,Lane,Missing
201800014411,Departamental,Unknown,2,0,Flat,Straight,Normal,Unknown,Lane,Missing
201800014412,Departamental,TwoWay,2,0,Flat,Straight,Normal,Unknown,Lane,Missing
201800014414,Departamental,TwoWay,2,0,Flat,Straight,Normal,Unknown,Lane,Missing
201800014416,Communal,TwoWay,2,0,BottomHill,Straight,Normal,Bridge,Lane,Missing
201800014418,Departamental,TwoWay,2,0,Uphill,Straight,Missing,Unknown,Lane,Missing
201800014419,Departamental,TwoWay,2,0,Flat,Straight,Normal,Missing,Lane,Missing
201800014420,Departamental,TwoWay,2,0,Flat,Straight,Normal,Unknown,Sidewalk,Missing
201800014421,Departamental,TwoWay,2,0,Flat,Straight,Missing,Unknown,Shoulder,Missing
201800014422,Departamental,TwoWay,2,0,Uphill,LeftCurve,Normal,Unknown,Shoulder,Missing
201800014427,Departamental,TwoWay,2,0,Uphill,RightCurve,Normal,Unknown,Lane,Missing
201800014428,Departamental,TwoWay,2,0,Flat,Unknown,Affected,Intersection,Shoulder,Missing
201800014429,Departamental,TwoWay,2,0,Flat,Straight,Affected,Unknown,Shoulder,Missing
201800014430,Departamental,TwoWay,2,0,Flat,Straight,Affected,Unknown,Lane,Missing
201800014431,Departamental,TwoWay,2,0,Flat,Straight,Missing,Unknown,Lane,Missing
201800014432,Departamental,TwoWay,2,0,Flat,RightCurve,Affected,Unknown,Shoulder,Missing
201800014433,Departamental,TwoWay,2,0,Flat,Straight,Normal,Unknown,Lane,Missing
201800014434,Departamental,TwoWay,2,0,Uphill,Missing,Affected,Unknown,Lane,Missing
201800014435,Departamental,TwoWay,2,0,Flat,LeftCurve,Normal,Missing,Sidewalk,Missing
201800014436,Departamental,TwoWay,2,0,Flat,Straight,Normal,Intersection,Lane,Missing
201800014437,PublicParking,Unknown,0,0,Flat,Straight,Normal,Unknown,Lane,Missing
201800014438,Departamental,TwoWay,2,0,Flat,LeftCurve,Missing,Unknown,Shoulder,Missing
201800014439,Departamental,TwoWay,2,0,Flat,LeftCurve,Normal,Unknown,Lane,Missing
201800014440,Departamental,TwoWay,2,0,BottomHill,Straight,Normal,Unknown,Lane,Missing
201800014443,Departamental,TwoWay,2,0,Flat,Straight,Normal,Unknown,Lane,Missing
201800014444,Departamental,TwoWay,2,0,BottomHill,RightCurve,Affected,Missing,Shoulder,Missing
201800014446,Departamental,TwoWay,2,0,Flat,LeftCurve,Normal,Unknown,Lane,Missing
201800014451,Departamental,TwoWay,2,0,Flat,Missing,Normal,Intersection,Lane,Missing
201800014453,Departamental,TwoWay,2,0,Flat,Straight,Normal,Unknown,Lane,Missing
201800014454,Departamental,TwoWay,2,0,Flat,Missing,Affected,Missing,Lane,Missing
201800014457,Departamental,TwoWay,2,0,Flat,Straight,Normal,Unknown,Lane,Missing
201800014458,Departamental,TwoWay,2,0,Flat,Straight,Normal,Unknown,Lane,Missing
201800014460,Departamental,TwoWay,2,0,Flat,Straight,Normal,Unknown,Shoulder,Missing
201800014461,Departamental,TwoWay,2,0,Flat,Straight,Missing,Unknown,Sidewalk,Missing
201800014462,Departamental,TwoWay,2,0,Flat,Straight,Missing,Unknown,Shoulder,Missing
201800014463,Communal,TwoWay,2,0,Flat,Straight,Normal,Unknown,Lane,Missing
201800014464,Departamental,TwoWay,2,0,Flat,Straight,Normal,Unknown,Lane,Missing
201800014465,Communal,TwoWay,2,0,Uphill,Straight,Normal,Unknown,Lane,Missing
201800014466,Departamental,TwoWay,2,0,Flat,Missing,Normal,Missing,Lane,Missing
201800014467,Departamental,TwoWay,2,0,Flat,Straight,Normal,Unknown,Lane,Missing
201800014468,Communal,TwoWay,2,0,Uphill,RightCurve,Other,Unknown,Lane,Missing
201800014469,Departamental,TwoWay,2,0,Flat,Straight,Unknown,Unknown,Lane,Missing
201800014470,Departamental,TwoWay,2,0,Uphill,Straight,Missing,Unknown,Lane,Missing
