AccidentId,Direction,FixedObstacle,MobileObstacle,ImpactPoint,Maneuver_grouped
201800009072,Increasing,Not_Applicable,Pedestrian,Front,Turn
201800009073,Decreasing,Not_Applicable,Vehicle,LeftFront,Straight
201800009073,Decreasing,Not_Applicable,Vehicle,RightSide,Turn
201800009074,Increasing,Not_Applicable,Vehicle,Back,Straight
201800009074,Unknown,Not_Applicable,Vehicle,Front,Straight
201800009075,Decreasing,Not_Applicable,Not_Applicable,Unknown,ModerateRisk
201800009076,Decreasing,Not_Applicable,Not_Applicable,Unknown,ModerateRisk
201800009077,Unknown,Not_Applicable,Vehicle,Front,SwerveTurn
201800009077,Unknown,Not_Applicable,Vehicle,Front,Straight
201800009078,Decreasing,Not_Applicable,Vehicle,RightSide,Turn
201800009078,Increasing,Not_Applicable,Vehicle,Front,Straight
201800009080,Unknown,Not_Applicable,Pedestrian,LeftFront,Unknown
201800009081,Increasing,Not_Applicable,Vehicle,RightSide,Straight
201800009081,Decreasing,Not_Applicable,Vehicle,Front,Turn
201800009082,Increasing,Not_Applicable,Vehicle,LeftFront,Turn
201800009082,Decreasing,Not_Applicable,Vehicle,LeftFront,Unknown
201800009085,Increasing,Not_Applicable,Vehicle,Front,Straight
201800009085,Increasing,Not_Applicable,Vehicle,Multiple,Straight
201800009085,Increasing,Not_Applicable,Vehicle,Back,ModerateRisk
201800009087,Increasing,Not_Applicable,Vehicle,LeftFront,Turn
201800009087,Decreasing,StationaryVehicle,Vehicle,Front,Straight
201800009088,Increasing,Not_Applicable,Vehicle,LeftFront,Unknown
201800009088,Unknown,Not_Applicable,Vehicle,Front,SwerveTurn
201800009089,Decreasing,Not_Applicable,Not_Applicable,LeftFront,SwerveTurn
201800009090,Increasing,Not_Applicable,Vehicle,RightFront,Turn
201800009090,Decreasing,Not_Applicable,Vehicle,Front,Straight
201800009092,Increasing,Not_Applicable,Vehicle,LeftSide,Turn
201800009092,Increasing,Not_Applicable,Vehicle,Front,Turn
201800009094,Decreasing,Not_Applicable,Vehicle,RightFront,Turn
201800009094,Decreasing,Not_Applicable,Vehicle,RightSide,Straight
201800009096,Increasing,Not_Applicable,Vehicle,Front,Straight
201800009096,Increasing,Not_Applicable,Vehicle,Back,SwerveTurn
201800009097,Unknown,Not_Applicable,Pedestrian,RightFront,Overtake
201800009098,Unknown,Not_Applicable,Pedestrian,Unknown,Unknown
201800009099,Unknown,Not_Applicable,Pedestrian,Unknown,Unknown
201800009100,Unknown,Post,Pedestrian,Front,SwerveTurn
201800009100,Unknown,Not_Applicable,Vehicle,LeftFront,Straight
201800009103,Increasing,Not_Applicable,Vehicle,RightSide,Turn
201800009103,Unknown,Not_Applicable,Vehicle,Front,Straight
201800009107,Unknown,Not_Applicable,Vehicle,LeftSide,Straight
201800009107,Unknown,Not_Applicable,Vehicle,Front,Straight
201800009107,Unknown,Not_Applicable,Vehicle,RightSide,Overtake
201800009108,Decreasing,Not_Applicable,Vehicle,LeftBack,ModerateRisk
201800009108,Decreasing,Not_Applicable,Vehicle,RightSide,Straight
201800009109,Increasing,Not_Applicable,Vehicle,RightFront,Straight
201800009109,Decreasing,Not_Applicable,Vehicle,Front,Turn
201800009112,Unknown,Not_Applicable,Vehicle,LeftSide,ModerateRisk
201800009112,Unknown,Not_Applicable,Vehicle,RightSide,Straight
201800009113,Decreasing,Not_Applicable,Pedestrian,LeftSide,Straight
201800009113,Unknown,Not_Applicable,Pedestrian,Front,Unknown
201800009114,Increasing,Not_Applicable,Pedestrian,Unknown,Unknown
201800009115,Unknown,Not_Applicable,Vehicle,RightFront,SwerveTurn
201800009115,Unknown,Not_Applicable,Vehicle,LeftFront,Straight
201800009117,Increasing,Not_Applicable,Pedestrian,RightFront,Straight
201800009118,Increasing,Not_Applicable,Vehicle,Front,Straight
201800009118,Increasing,Not_Applicable,Vehicle,Back,Straight
201800009120,Increasing,Not_Applicable,Vehicle,Back,Straight
201800009120,Increasing,Not_Applicable,Vehicle,Front,Straight
201800009123,Decreasing,Not_Applicable,Pedestrian,RightFront,Straight
201800009124,Unknown,Not_Applicable,Vehicle,Front,SwerveTurn
201800009124,Unknown,Not_Applicable,Vehicle,LeftFront,ModerateRisk
201800009125,Unknown,Not_Applicable,Vehicle,LeftFront,Turn
201800009125,Decreasing,Not_Applicable,Vehicle,Front,Straight
201800009126,Unknown,Not_Applicable,Vehicle,Back,ModerateRisk
201800009126,Unknown,Not_Applicable,Vehicle,Front,Straight
201800009131,Unknown,Not_Applicable,Pedestrian,RightFront,Straight
201800009134,Increasing,Not_Applicable,Vehicle,Front,Unknown
201800009134,Increasing,Not_Applicable,Vehicle,RightSide,Straight
201800009136,Decreasing,StationaryVehicle,Not_Applicable,Front,Straight
201800009136,Decreasing,Not_Applicable,Vehicle,Back,StoppedOrParked
201800009138,Decreasing,Not_Applicable,WildAnimal,Unknown,Unknown
201800009138,Decreasing,Not_Applicable,Vehicle,Unknown,Unknown
201800009139,Increasing,Not_Applicable,Vehicle,Front,Straight
201800009139,Increasing,Not_Applicable,Vehicle,Back,Straight
201800009140,Decreasing,Not_Applicable,Vehicle,Front,Straight
201800009140,Decreasing,Not_Applicable,Vehicle,Back,Unknown
201800009141,Increasing,ConcreteBarrier,Not_Applicable,Multiple,SwerveTurn
201800009143,Decreasing,Not_Applicable,Vehicle,Front,Straight
201800009143,Decreasing,Not_Applicable,Vehicle,Back,Straight
201800009145,Increasing,Not_Applicable,Vehicle,RightBack,Turn
201800009145,Increasing,Not_Applicable,Vehicle,Front,Straight
201800009147,Unknown,Not_Applicable,Pedestrian,Front,Overtake
201800009148,Unknown,Not_Applicable,Not_Applicable,RightSide,ModerateRisk
201800009149,Increasing,ConcreteBarrier,Not_Applicable,Front,Straight
201800009151,Unknown,Not_Applicable,Vehicle,LeftBack,ModerateRisk
201800009151,Unknown,Not_Applicable,Vehicle,Front,Straight
201800009153,Decreasing,Not_Applicable,Vehicle,Front,HighRisk
201800009153,Decreasing,Not_Applicable,Vehicle,LeftFront,Straight
201800009156,Unknown,Not_Applicable,Vehicle,RightSide,Straight
201800009156,Decreasing,Not_Applicable,Vehicle,Front,Straight
201800009158,Unknown,Not_Applicable,Vehicle,Front,Straight
201800009158,Unknown,Not_Applicable,Vehicle,LeftBack,Straight
201800009159,Increasing,Not_Applicable,Pedestrian,LeftFront,Straight
201800009160,Decreasing,Not_Applicable,Vehicle,Front,Straight
201800009160,Increasing,Not_Applicable,Vehicle,LeftSide,Straight
201800009162,Increasing,Not_Applicable,Pedestrian,Front,Straight
201800009164,Decreasing,Not_Applicable,Vehicle,Front,HighRisk
201800009164,Increasing,Not_Applicable,Vehicle,LeftFront,Straight
201800009165,Unknown,Not_Applicable,Pedestrian,Front,Straight
201800009169,Unknown,Post,Vehicle,Front,Straight
201800009169,Unknown,Not_Applicable,Vehicle,LeftSide,Turn
201800009174,Decreasing,Not_Applicable,Vehicle,Front,Straight
201800009174,Decreasing,Not_Applicable,Not_Applicable,Back,Unknown
201800009175,Increasing,Not_Applicable,Vehicle,Front,Straight
201800009175,Increasing,Not_Applicable,Vehicle,Back,Straight
201800009176,Decreasing,BuildingWallOrPier,Not_Applicable,LeftFront,Turn
201800009177,Unknown,Not_Applicable,Vehicle,LeftFront,ModerateRisk
201800009177,Unknown,Not_Applicable,Vehicle,RightFront,ModerateRisk
201800009178,Increasing,StationaryVehicle,Not_Applicable,Front,Straight
201800009180,Increasing,Not_Applicable,Vehicle,Front,Straight
201800009180,Increasing,Not_Applicable,Vehicle,Back,Turn
201800009182,Decreasing,Not_Applicable,Vehicle,LeftFront,Turn
201800009182,Decreasing,Not_Applicable,Vehicle,LeftFront,Straight
201800009183,Increasing,Not_Applicable,Pedestrian,RightFront,Straight
201800009184,Increasing,Not_Applicable,Vehicle,Front,Straight
201800009184,Increasing,Not_Applicable,Vehicle,Back,Straight
201800009185,Increasing,TrafficIslandRefugeOrMilestone,Not_Applicable,Front,Unknown
201800009186,Decreasing,Not_Applicable,Vehicle,RightFront,Straight
201800009186,Decreasing,Not_Applicable,Vehicle,LeftBack,ModerateRisk
201800009188,Decreasing,Not_Applicable,Vehicle,Back,Straight
201800009188,Unknown,Not_Applicable,Vehicle,Back,Straight
201800009190,Decreasing,Not_Applicable,Not_Applicable,RightSide,Straight
201800009191,Increasing,Not_Applicable,Pedestrian,Front,Straight
201800009191,Increasing,Not_Applicable,Vehicle,Back,Straight
201800009192,Unknown,Not_Applicable,Vehicle,LeftFront,Unknown
201800009192,Unknown,Not_Applicable,Vehicle,Front,Straight
201800009193,Decreasing,Not_Applicable,Pedestrian,Front,Straight
201800009194,Increasing,Not_Applicable,Pedestrian,RightFront,Straight
201800009196,Unknown,Not_Applicable,Vehicle,LeftFront,Turn
201800009196,Unknown,Post,Vehicle,LeftFront,Straight
201800009197,Unknown,ConcreteBarrier,Not_Applicable,Front,Straight
201800009199,Increasing,Not_Applicable,Not_Applicable,LeftSide,Straight
201800009201,Increasing,Not_Applicable,Vehicle,RightFront,ModerateRisk
201800009201,Increasing,Not_Applicable,Vehicle,LeftSide,Straight
201800009202,Increasing,Not_Applicable,Vehicle,Front,HighRisk
201800009202,Unknown,Not_Applicable,Vehicle,Front,Straight
201800009203,Unknown,Not_Applicable,Vehicle,Front,Straight
201800009203,Unknown,Not_Applicable,Vehicle,Back,Straight
201800009205,Increasing,Not_Applicable,Vehicle,Front,Straight
201800009205,Increasing,Not_Applicable,Vehicle,Back,StoppedOrParked
201800009206,Increasing,Not_Applicable,Vehicle,Front,Straight
201800009206,Increasing,Not_Applicable,Vehicle,LeftFront,Straight
201800009208,Unknown,Not_Applicable,Vehicle,Unknown,Unknown
201800009208,Unknown,Not_Applicable,Vehicle,Front,Straight
201800009210,Increasing,Not_Applicable,Vehicle,Back,Straight
201800009210,Increasing,Not_Applicable,Vehicle,Back,Unknown
201800009210,Decreasing,Not_Applicable,Vehicle,Front,Unknown
201800009211,Decreasing,Not_Applicable,Vehicle,LeftBack,Straight
201800009211,Unknown,Not_Applicable,Vehicle,RightFront,Turn
201800009212,Unknown,Not_Applicable,Vehicle,Front,Straight
201800009213,Decreasing,Not_Applicable,Vehicle,RightFront,StoppedOrParked
201800009213,Decreasing,Not_Applicable,Vehicle,LeftFront,Straight
201800009215,Unknown,Not_Applicable,Vehicle,LeftFront,Turn
201800009215,Unknown,Not_Applicable,Vehicle,Back,Unknown
201800009217,Unknown,Not_Applicable,Vehicle,Unknown,Unknown
201800009218,Decreasing,StationaryVehicle,Vehicle,Front,Straight
201800009218,Decreasing,Not_Applicable,Vehicle,Back,Straight
201800009218,Decreasing,Not_Applicable,Vehicle,LeftBack,StoppedOrParked
201800009221,Decreasing,Not_Applicable,Vehicle,Back,Unknown
201800009221,Decreasing,Not_Applicable,Vehicle,Front,Unknown
201800009223,Increasing,Not_Applicable,Vehicle,RightFront,Straight
201800009223,Increasing,Not_Applicable,Vehicle,Back,Straight
201800009224,Increasing,Post,Not_Applicable,LeftFront,Straight
201800009225,Increasing,Not_Applicable,Vehicle,Front,Turn
201800009225,Increasing,Not_Applicable,Vehicle,Front,Straight
201800009226,Unknown,Not_Applicable,Vehicle,RightSide,Unknown
201800009226,Unknown,Not_Applicable,Vehicle,RightFront,Straight
201800009229,Unknown,StationaryVehicle,Not_Applicable,Front,ModerateRisk
201800009229,Unknown,Not_Applicable,Vehicle,RightBack,StoppedOrParked
201800009229,Unknown,Not_Applicable,Vehicle,LeftBack,StoppedOrParked
201800009230,Increasing,Not_Applicable,Vehicle,Front,Straight
201800009230,Unknown,Not_Applicable,Vehicle,Unknown,Unknown
201800009231,Unknown,Not_Applicable,Vehicle,Front,Turn
201800009231,Unknown,Not_Applicable,WildAnimal,Unknown,LaneChange
201800009232,Increasing,Not_Applicable,Vehicle,LeftFront,LaneChange
201800009232,Increasing,Not_Applicable,Vehicle,RightFront,LaneChange
201800009233,Increasing,Not_Applicable,Vehicle,Front,Straight
201800009233,Increasing,Not_Applicable,Vehicle,Back,Straight
201800009237,Increasing,Not_Applicable,Vehicle,RightFront,Turn
201800009237,Increasing,Not_Applicable,Vehicle,LeftFront,Straight
201800009238,Increasing,Not_Applicable,Vehicle,Front,Turn
201800009238,Increasing,Not_Applicable,Vehicle,Front,Straight
201800009240,Increasing,Not_Applicable,Not_Applicable,Front,Unknown
201800009240,Decreasing,Not_Applicable,Vehicle,RightFront,Straight
201800009244,Increasing,Not_Applicable,Vehicle,Front,LaneChange
201800009244,Decreasing,Not_Applicable,Vehicle,RightFront,StoppedOrParked
201800009246,Decreasing,Not_Applicable,Pedestrian,RightFront,Straight
201800009248,Increasing,Not_Applicable,Vehicle,Back,Straight
201800009249,Decreasing,Not_Applicable,Vehicle,Back,StoppedOrParked
201800009249,Decreasing,Not_Applicable,Vehicle,Front,Straight
201800009250,Unknown,Not_Applicable,Vehicle,LeftFront,Turn
201800009250,Unknown,Not_Applicable,Vehicle,LeftFront,SwerveTurn
201800009251,Increasing,Not_Applicable,Vehicle,RightFront,Straight
201800009251,Increasing,Not_Applicable,Vehicle,Back,Straight
201800009253,Unknown,Not_Applicable,Vehicle,Front,Turn
201800009253,Unknown,Not_Applicable,Vehicle,Front,Straight
201800009254,Increasing,Not_Applicable,Vehicle,LeftFront,Straight
201800009254,Increasing,Not_Applicable,Vehicle,Front,Straight
201800009254,Increasing,Not_Applicable,Vehicle,Back,Straight
201800009255,Increasing,Not_Applicable,Vehicle,LeftBack,Turn
201800009255,Increasing,Not_Applicable,Vehicle,Unknown,Unknown
201800009261,Decreasing,Not_Applicable,Vehicle,Front,LaneChange
201800009261,Increasing,Not_Applicable,Vehicle,LeftFront,ModerateRisk
201800009262,Unknown,Not_Applicable,Vehicle,LeftBack,LaneChange
201800009262,Unknown,Not_Applicable,Vehicle,Front,Straight
201800009263,Increasing,Not_Applicable,Vehicle,LeftSide,ModerateRisk
201800009263,Unknown,Not_Applicable,Vehicle,Front,Straight
201800009265,Decreasing,Not_Applicable,Vehicle,LeftFront,ModerateRisk
201800009265,Decreasing,Not_Applicable,Vehicle,RightSide,Straight
201800009266,Increasing,Not_Applicable,Not_Applicable,Unknown,Straight
201800009269,Increasing,Not_Applicable,Vehicle,Front,Straight
201800009269,Decreasing,Not_Applicable,Vehicle,LeftSide,Turn
201800009272,Decreasing,Not_Applicable,Pedestrian,LeftFront,ModerateRisk
201800009273,Increasing,Not_Applicable,Vehicle,Front,Straight
201800009273,Increasing,Not_Applicable,Vehicle,Back,Straight
201800009275,Decreasing,Not_Applicable,Pedestrian,RightFront,Turn
201800009276,Increasing,Not_Applicable,Vehicle,Front,Overtake
201800009276,Increasing,Not_Applicable,Vehicle,LeftFront,Turn
201800009277,Unknown,Not_Applicable,Vehicle,RightFront,Turn
201800009277,Unknown,Not_Applicable,Vehicle,RightBack,Straight
201800009278,Decreasing,Not_Applicable,Pedestrian,Front,Unknown
201800009281,Decreasing,Not_Applicable,Pedestrian,Front,Straight
201800009282,Increasing,Not_Applicable,Vehicle,Back,StoppedOrParked
201800009283,Unknown,Not_Applicable,Pedestrian,Front,Straight
201800009284,Unknown,Not_Applicable,Vehicle,LeftFront,Turn
201800009284,Unknown,Not_Applicable,Vehicle,LeftFront,Straight
201800009285,Increasing,StationaryVehicle,Vehicle,RightSide,ModerateRisk
201800009285,Increasing,Not_Applicable,Not_Applicable,LeftSide,Straight
201800009286,Increasing,StationaryVehicle,Not_Applicable,Front,Unknown
201800009287,Increasing,Not_Applicable,Vehicle,RightFront,Straight
201800009287,Increasing,Not_Applicable,Vehicle,Front,Straight
201800009289,Decreasing,StreetFurniture,Not_Applicable,Front,Straight
201800009290,Increasing,Not_Applicable,Vehicle,LeftSide,Turn
201800009290,Increasing,Not_Applicable,Vehicle,Front,Overtake
201800009291,Unknown,Not_Applicable,Pedestrian,Front,Unknown
201800009293,Unknown,Not_Applicable,Vehicle,LeftBack,Unknown
201800009293,Unknown,Not_Applicable,Vehicle,RightFront,LaneChange
201800009295,Decreasing,Not_Applicable,Vehicle,RightFront,Turn
201800009295,Increasing,Not_Applicable,Vehicle,Front,Straight
201800009297,Increasing,OtherInSidewalkOrShoulder,Vehicle,RightFront,ModerateRisk
201800009297,Increasing,Not_Applicable,Vehicle,RightBack,Turn
201800009298,Unknown,Not_Applicable,Vehicle,Back,Straight
201800009298,Unknown,Not_Applicable,Vehicle,Front,Straight
201800009301,Increasing,Not_Applicable,Vehicle,RightSide,Straight
201800009304,Increasing,StationaryVehicle,Not_Applicable,Front,Straight
201800009305,Unknown,Not_Applicable,Vehicle,Front,Unknown
201800009305,Unknown,Not_Applicable,Vehicle,Unknown,LaneChange
201800009306,Increasing,Not_Applicable,Vehicle,Back,Straight
201800009306,Increasing,Not_Applicable,Vehicle,Front,Straight
201800009307,Increasing,Not_Applicable,Pedestrian,RightFront,SwerveTurn
201800009308,Unknown,Not_Applicable,Vehicle,Back,Straight
201800009309,Unknown,Not_Applicable,Vehicle,Front,Straight
201800009309,Unknown,Not_Applicable,Vehicle,Back,Straight
201800009310,Decreasing,Not_Applicable,Pedestrian,Front,Straight
201800009311,Decreasing,Not_Applicable,Vehicle,Front,Straight
201800009311,Increasing,Not_Applicable,Vehicle,Front,HighRisk
201800009317,Unknown,Not_Applicable,Vehicle,Front,Straight
201800009317,Unknown,Not_Applicable,Vehicle,LeftSide,Straight
201800009320,Unknown,Not_Applicable,Vehicle,Front,HighRisk
201800009320,Unknown,Not_Applicable,Vehicle,Front,Straight
201800009321,Unknown,Not_Applicable,Pedestrian,Front,Unknown
201800009322,Decreasing,Not_Applicable,Vehicle,RightFront,Straight
201800009322,Decreasing,Not_Applicable,Not_Applicable,Back,Straight
201800009323,Increasing,Not_Applicable,Vehicle,Front,Straight
201800009323,Increasing,Not_Applicable,Vehicle,LeftFront,Unknown
201800009324,Unknown,Not_Applicable,Pedestrian,Front,Unknown
201800009325,Decreasing,Not_Applicable,Vehicle,LeftFront,Overtake
201800009325,Decreasing,Not_Applicable,Vehicle,RightSide,Turn
201800009326,Decreasing,Not_Applicable,Not_Applicable,RightFront,Straight
201800009327,Unknown,Not_Applicable,Vehicle,Unknown,Unknown
201800009328,Increasing,Not_Applicable,Not_Applicable,Unknown,Straight
201800009330,Decreasing,Not_Applicable,Vehicle,Front,Straight
201800009330,Decreasing,Not_Applicable,Vehicle,Back,SwerveTurn
201800009333,Decreasing,StationaryVehicle,Vehicle,Front,Overtake
201800009333,Decreasing,Not_Applicable,Vehicle,LeftSide,Turn
201800009334,Increasing,Not_Applicable,Not_Applicable,Unknown,Straight
201800009335,Increasing,Not_Applicable,Vehicle,LeftFront,Turn
201800009335,Decreasing,Not_Applicable,Vehicle,Front,Straight
201800009336,Unknown,Not_Applicable,Vehicle,Front,Straight
201800009336,Unknown,Not_Applicable,Vehicle,RightFront,Straight
