AccidentId,Gravity,Light,InAgglomeration,IntersectionType,Weather,CollisionType,Month,DayOfWeek,HourOfDay,IsWeekend,IsNight
201800056235,NonLethal,Daylight,No,NoIntersection,LightRain,Other,9,Saturday,10,True,False
201800008184,NonLethal,Daylight,No,T-type,Normal,3+Vehicles-Multiple,8,Thursday,17,False,False
201800021515,NonLethal,Daylight,Yes,Roundabout,Normal,2Vehicles-Side,10,Wednesday,13,False,False
201800022292,NonLethal,Daylight,Yes,NoIntersection,SnowOrHail,NoCollision,3,Thursday,14,False,False
201800036182,NonLethal,Daylight,No,T-type,Normal,2Vehicles-Side,9,Sunday,10,True,False
201800034109,NonLethal,NightStreelightsOn,Yes,T-type,Normal,Other,11,Tuesday,8,False,False
201800008131,NonLethal,Daylight,Yes,NoIntersection,Normal,Other,11,Friday,10,False,False
201800040803,NonLethal,Daylight,Yes,NoIntersection,LightRain,Other,1,Wednesday,14,False,False
201800011020,Lethal,TwilightOrDawn,No,NoIntersection,Normal,2Vehicles-Side,11,Friday,17,False,False
201800028122,NonLethal,Daylight,Yes,T-type,Normal,2Vehicles-Side,10,Saturday,18,True,False
201800008699,NonLethal,Daylight,Yes,T-type,Normal,2Vehicles-Behind,3,Monday,9,False,False
201800032803,NonLethal,Daylight,Yes,NoIntersection,Normal,2Vehicles-BehindVehicles-Frontal,4,Sunday,16,True,False
201800052373,NonLethal,Daylight,Yes,NoIntersection,Normal,2Vehicles-Side,3,Monday,16,False,False
201800052377,NonLethal,Daylight,Yes,X-type,Overcast,Other,4,Tuesday,9,False,False
201800027517,NonLethal,NightStreelightsOn,Yes,NoIntersection,Normal,2Vehicles-Side,11,Thursday,20,False,False
201800056498,NonLethal,Daylight,No,NoIntersection,StrongWindOrStorm,2Vehicles-BehindVehicles-Frontal,7,Tuesday,9,False,False
201800013047,NonLethal,Daylight,No,T-type,Normal,3+Vehicles-Multiple,10,Tuesday,9,False,False
201800053782,NonLethal,Daylight,Yes,T-type,VeryGood,Other,5,Friday,12,False,False
201800034758,Lethal,Daylight,No,NoIntersection,Normal,2Vehicles-Side,9,Sunday,13,True,False
201800014494,NonLethal,Daylight,No,NoIntersection,Normal,NoCollision,5,Tuesday,9,False,False
201800004332,NonLethal,Daylight,No,NoIntersection,Normal,2Vehicles-Side,12,Monday,10,False,False
201800030466,Lethal,Daylight,Yes,X-type,Normal,2Vehicles-Side,2,Saturday,15,True,False
201800055974,NonLethal,Daylight,No,NoIntersection,Normal,3+Vehicles-Chain,4,Wednesday,15,False,False
201800029527,NonLethal,Daylight,Yes,T-type,Normal,2Vehicles-Side,6,Wednesday,18,False,False
201800045244,NonLethal,Daylight,No,NoIntersection,Normal,Other,9,Tuesday,14,False,False
201800001551,NonLethal,Daylight,Yes,T-type,LightRain,2Vehicles-Side,3,Monday,11,False,False
201800013701,NonLethal,Daylight,No,Roundabout,Normal,2Vehicles-Behind,12,Thursday,13,False,False
201800007865,NonLethal,NightNoStreetLight,No,NoIntersection,Normal,2Vehicles-Behind,11,Sunday,18,True,False
201800040162,NonLethal,NightStreelightsOn,Yes,X-type,LightRain,2Vehicles-BehindVehicles-Frontal,3,Friday,22,False,False
201800003281,Lethal,NightNoStreetLight,No,NoIntersection,Normal,2Vehicles-Behind,9,Thursday,4,False,True
201800025697,NonLethal,Daylight,Yes,NoIntersection,Normal,Other,3,Thursday,16,False,False
201800010113,NonLethal,NightStreelightsOn,Yes,NoIntersection,Normal,2Vehicles-Behind,11,Sunday,6,True,True
201800038115,NonLethal,Daylight,Yes,NoIntersection,Normal,2Vehicles-Behind,6,Friday,12,False,False
201800011137,NonLethal,Daylight,Yes,NoIntersection,Normal,Other,12,Friday,16,False,False
201800036607,NonLethal,Daylight,Yes,NoIntersection,Normal,2Vehicles-Side,10,Friday,13,False,False
201800022606,NonLethal,NightStreelightsOn,Yes,T-type,Normal,2Vehicles-BehindVehicles-Frontal,10,Tuesday,20,False,False
201800008105,NonLethal,NightNoStreetLight,Yes,NoIntersection,Normal,NoCollision,12,Tuesday,22,False,False
201800029884,NonLethal,NightNoStreetLight,No,NoIntersection,Normal,Other,10,Saturday,19,True,False
201800000599,NonLethal,Daylight,No,T-type,Normal,Other,5,Friday,16,False,False
201800023503,NonLethal,Daylight,No,NoIntersection,Normal,2Vehicles-Side,1,Friday,9,False,False
201800039725,NonLethal,Daylight,Yes,X-type,Normal,2Vehicles-Side,6,Wednesday,9,False,False
201800043230,NonLethal,Daylight,Yes,T-type,Normal,Other,6,Friday,15,False,False
201800003674,NonLethal,NightStreelightsOn,No,T-type,Normal,2Vehicles-Side,12,Sunday,17,True,False
201800020569,NonLethal,Daylight,Yes,T-type,Normal,2Vehicles-Side,10,Wednesday,14,False,False
201800003265,Lethal,Daylight,No,T-type,Normal,2Vehicles-Side,9,Wednesday,8,False,False
201800010094,NonLethal,Daylight,Yes,NoIntersection,Normal,Other,11,Wednesday,10,False,False
201800036962,NonLethal,NightStreelightsOff,No,NoIntersection,HeavyRain,2Vehicles-Behind,1,Thursday,7,False,False
201800035112,NonLethal,Daylight,Yes,NoIntersection,Normal,3+Vehicles-Multiple,8,Friday,17,False,False
201800041405,NonLethal,Daylight,Yes,NoIntersection,SnowOrHail,Other,3,Monday,8,False,False
201800054104,NonLethal,Daylight,Yes,X-type,HeavyRain,Other,5,Tuesday,16,False,False
201800038329,NonLethal,Daylight,Yes,NoIntersection,Normal,Other,10,Tuesday,10,False,False
201800033369,NonLethal,Daylight,Yes,T-type,Normal,2Vehicles-Side,4,Monday,17,False,False
201800056114,NonLethal,Daylight,Yes,T-type,Normal,2Vehicles-Side,11,Friday,7,False,False
201800026269,NonLethal,Daylight,Yes,T-type,LightRain,2Vehicles-Side,1,Thursday,9,False,False
201800011956,Lethal,Daylight,Yes,NoIntersection,Normal,Other,4,Tuesday,9,False,False
201800010922,NonLethal,Daylight,No,NoIntersection,Normal,Other,4,Saturday,15,True,False
201800057618,NonLethal,Daylight,Yes,Other,Normal,Other,5,Monday,6,False,True
201800034296,NonLethal,Daylight,No,X-type,Normal,2Vehicles-BehindVehicles-Frontal,9,Tuesday,15,False,False
201800049725,NonLethal,Daylight,No,NoIntersection,LightRain,Other,3,Monday,17,False,False
201800047765,NonLethal,Daylight,Yes,NoIntersection,Normal,Other,10,Wednesday,12,False,False
201800035083,NonLethal,Daylight,Yes,NoIntersection,Normal,NoCollision,7,Tuesday,21,False,False
201800048195,NonLethal,Daylight,Yes,NoIntersection,Normal,Other,4,Monday,11,False,False
201800015377,NonLethal,Daylight,No,T-type,Normal,2Vehicles-Side,6,Monday,11,False,False
201800002172,NonLethal,Daylight,Yes,NoIntersection,Normal,Other,10,Friday,8,False,False
201800052259,NonLethal,Daylight,Yes,NoIntersection,Normal,2Vehicles-Side,11,Monday,15,False,False
201800031076,NonLethal,Daylight,No,NoIntersection,LightRain,NoCollision,10,Saturday,11,True,False
201800011557,NonLethal,NightNoStreetLight,No,NoIntersection,Other,Other,2,Friday,18,False,False
201800006445,NonLethal,Daylight,Yes,NoIntersection,Normal,2Vehicles-Side,7,Wednesday,16,False,False
201800004826,NonLethal,Daylight,No,NoIntersection,Overcast,2Vehicles-BehindVehicles-Frontal,2,Tuesday,11,False,False
201800019839,Lethal,Daylight,No,NoIntersection,HeavyRain,2Vehicles-BehindVehicles-Frontal,2,Monday,8,False,False
201800043191,NonLethal,Daylight,Yes,X-type,Normal,2Vehicles-BehindVehicles-Frontal,3,Friday,17,False,False
201800048667,NonLethal,Daylight,Yes,X-type,Normal,2Vehicles-Behind,7,Wednesday,13,False,False
201800048106,NonLethal,Daylight,Yes,X-type,Normal,2Vehicles-Side,2,Tuesday,12,False,False
201800021368,NonLethal,Daylight,No,NoIntersection,Normal,2Vehicles-BehindVehicles-Frontal,8,Friday,17,False,False
201800021802,NonLethal,Daylight,No,NoIntersection,LightRain,3+Vehicles-Multiple,12,Sunday,11,True,False
201800019783,NonLethal,Daylight,Yes,Roundabout,Normal,2Vehicles-Side,8,Saturday,8,True,False
201800031884,NonLethal,TwilightOrDawn,Yes,NoIntersection,Normal,Other,8,Sunday,5,True,True
201800028306,NonLethal,Daylight,Yes,NoIntersection,Normal,3+Vehicles-Chain,1,Wednesday,13,False,False
201800042454,NonLethal,TwilightOrDawn,Yes,NoIntersection,Normal,NoCollision,4,Saturday,20,True,False
201800055883,NonLethal,TwilightOrDawn,No,NoIntersection,LightRain,3+Vehicles-Multiple,9,Friday,18,False,False
201800044048,NonLethal,NightNoStreetLight,No,Other,LightRain,Other,11,Tuesday,1,False,True
201800057243,NonLethal,Daylight,Yes,Roundabout,Normal,2Vehicles-Side,1,Sunday,12,True,False
201800022315,NonLethal,Daylight,Yes,NoIntersection,Normal,Other,3,Sunday,12,True,False
201800031489,NonLethal,NightNoStreetLight,No,NoIntersection,Normal,Other,11,Monday,5,False,True
201800033411,NonLethal,NightNoStreetLight,Yes,Roundabout,Other,NoCollision,1,Saturday,6,True,True
201800029978,NonLethal,NightNoStreetLight,Yes,T-type,LightRain,2Vehicles-Side,10,Friday,20,False,False
201800001514,NonLethal,Daylight,Yes,NoIntersection,Normal,Other,5,Tuesday,10,False,False
201800022189,NonLethal,TwilightOrDawn,Yes,NoIntersection,Overcast,2Vehicles-Side,3,Saturday,19,True,False
201800050347,NonLethal,Daylight,Yes,X-type,Normal,2Vehicles-Behind,12,Thursday,14,False,False
201800026986,NonLethal,Daylight,No,Other,Normal,Other,11,Wednesday,17,False,False
201800010530,Lethal,Daylight,Yes,X-type,Normal,2Vehicles-Side,3,Friday,14,False,False
201800028549,NonLethal,Daylight,Yes,NoIntersection,Normal,2Vehicles-Behind,9,Saturday,15,True,False
201800035237,NonLethal,NightStreelightsOn,Yes,NoIntersection,Normal,NoCollision,7,Sunday,22,True,False
201800055686,NonLethal,NightStreelightsOn,Yes,Y-type,Normal,Other,11,Monday,17,False,False
201800039118,NonLethal,Daylight,Yes,NoIntersection,Normal,2Vehicles-Side,2,Monday,17,False,False
201800047064,NonLethal,NightNoStreetLight,No,NoIntersection,FogOrSmoke,Other,11,Friday,17,False,False
201800014463,NonLethal,NightStreelightsOn,Yes,NoIntersection,Normal,Other,4,Sunday,1,True,True
201800045119,NonLethal,TwilightOrDawn,No,NoIntersection,Normal,3+Vehicles-Multiple,3,Thursday,6,False,True
201800003200,NonLethal,Daylight,No,NoIntersection,Normal,2Vehicles-Behind,12,Wednesday,9,False,False
201800005802,NonLethal,Daylight,Yes,MoreThan4Branches,Normal,2Vehicles-BehindVehicles-Frontal,9,Thursday,17,False,False
201800051766,NonLethal,Daylight,Yes,X-type,Normal,2Vehicles-Side,6,Thursday,9,False,False
201800036867,NonLethal,Daylight,Yes,NoIntersection,VeryGood,2Vehicles-BehindVehicles-Frontal,10,Thursday,17,False,False
201800025449,NonLethal,Daylight,Yes,NoIntersection,Normal,2Vehicles-Behind,8,Monday,8,False,False
201800013259,NonLethal,Daylight,No,NoIntersection,Normal,NoCollision,7,Sunday,13,True,False
201800052169,NonLethal,Daylight,Yes,Roundabout,Normal,2Vehicles-Side,9,Monday,12,False,False
201800001147,NonLethal,Daylight,Yes,T-type,Normal,2Vehicles-Behind,4,Saturday,13,True,False
201800000418,NonLethal,Daylight,Yes,T-type,Normal,2Vehicles-Behind,7,Friday,16,False,False
201800002043,NonLethal,Daylight,No,NoIntersection,Normal,Other,12,Sunday,11,True,False
201800014469,NonLethal,Daylight,No,NoIntersection,Normal,2Vehicles-Side,8,Sunday,18,True,False
201800043860,NonLethal,Daylight,No,NoIntersection,Normal,2Vehicles-Side,3,Saturday,14,True,False
201800043446,Lethal,NightStreelightsOn,Yes,NoIntersection,Normal,Other,6,Wednesday,4,False,True
201800032548,NonLethal,Daylight,Yes,X-type,Normal,2Vehicles-Side,9,Tuesday,7,False,False
201800049493,NonLethal,Daylight,No,NoIntersection,LightRain,2Vehicles-Behind,11,Saturday,9,True,False
201800008066,NonLethal,Daylight,Yes,Roundabout,Normal,NoCollision,9,Tuesday,7,False,False
201800026559,NonLethal,Daylight,Yes,NoIntersection,Normal,NoCollision,6,Saturday,18,True,False
201800031962,NonLethal,Daylight,Yes,T-type,Normal,Other,5,Thursday,9,False,False
201800017970,NonLethal,Daylight,No,NoIntersection,Normal,2Vehicles-Behind,8,Wednesday,11,False,False
201800033377,NonLethal,Daylight,Yes,NoIntersection,Normal,3+Vehicles-Multiple,5,Tuesday,11,False,False
201800039389,NonLethal,TwilightOrDawn,Yes,X-type,Normal,3+Vehicles-Multiple,6,Friday,21,False,False
201800032533,NonLethal,Daylight,Yes,NoIntersection,Normal,Other,8,Saturday,16,True,False
201800057183,NonLethal,Daylight,Yes,X-type,Normal,2Vehicles-Side,5,Wednesday,10,False,False
201800056045,NonLethal,Daylight,Yes,X-type,Normal,2Vehicles-Side,11,Sunday,10,True,False
201800019557,Lethal,NightStreelightsOn,Yes,T-type,Normal,Other,6,Monday,22,False,False
201800008992,NonLethal,Daylight,Yes,NoIntersection,LightRain,2Vehicles-Behind,5,Sunday,19,True,False
201800029472,NonLethal,NightStreelightsOn,Yes,T-type,Normal,2Vehicles-Side,3,Saturday,20,True,False
201800040351,NonLethal,Daylight,Yes,T-type,Normal,2Vehicles-Side,12,Monday,9,False,False
201800024028,NonLethal,NightStreelightsOn,Yes,T-type,Normal,2Vehicles-Side,10,Friday,19,False,False
201800029185,NonLethal,Daylight,No,X-type,Normal,NoCollision,4,Tuesday,12,False,False
201800036032,NonLethal,NightStreelightsOn,Yes,T-type,Normal,2Vehicles-Side,3,Thursday,23,False,False
201800049731,NonLethal,NightStreelightsOn,No,Other,Normal,3+Vehicles-Chain,5,Thursday,18,False,False
201800053039,NonLethal,Daylight,Yes,X-type,Normal,Other,6,Tuesday,16,False,False
201800022008,NonLethal,NightStreelightsOn,Yes,T-type,Normal,2Vehicles-Side,2,Monday,6,False,True
201800013830,NonLethal,Daylight,Yes,NoIntersection,Normal,Other,12,Wednesday,9,False,False
201800020583,NonLethal,Daylight,Yes,Roundabout,Normal,Other,4,Monday,10,False,False
201800015709,NonLethal,Daylight,No,NoIntersection,Normal,2Vehicles-Side,11,Monday,12,False,False
201800029060,NonLethal,TwilightOrDawn,Yes,T-type,Normal,Other,5,Tuesday,20,False,False
201800011992,NonLethal,Daylight,No,NoIntersection,Normal,2Vehicles-BehindVehicles-Frontal,3,Friday,18,False,False
201800020879,NonLethal,Daylight,Yes,X-type,Normal,2Vehicles-Side,9,Tuesday,11,False,False
201800053620,NonLethal,NightStreelightsOn,Yes,NoIntersection,LightRain,2Vehicles-Side,11,Sunday,23,True,False
201800041215,NonLethal,Daylight,Yes,NoIntersection,Normal,2Vehicles-Side,4,Thursday,8,False,False
201800041863,NonLethal,Daylight,Yes,NoIntersection,Normal,Other,5,Sunday,15,True,False
201800000767,NonLethal,Daylight,No,NoIntersection,Normal,NoCollision,5,Tuesday,8,False,False
201800002393,NonLethal,Daylight,Yes,Other,Normal,Other,6,Monday,10,False,False
201800006531,NonLethal,TwilightOrDawn,No,NoIntersection,Normal,NoCollision,12,Monday,17,False,False
201800030080,Lethal,Daylight,No,NoIntersection,Normal,2Vehicles-BehindVehicles-Frontal,5,Wednesday,14,False,False
201800047310,NonLethal,Daylight,Yes,NoIntersection,Overcast,Other,9,Saturday,14,True,False
201800017648,NonLethal,Daylight,No,NoIntersection,Normal,3+Vehicles-Multiple,8,Wednesday,14,False,False
201800041635,NonLethal,NightStreelightsOn,Yes,NoIntersection,Overcast,Other,12,Wednesday,7,False,False
201800014021,NonLethal,Daylight,No,X-type,Normal,2Vehicles-Side,2,Saturday,17,True,False
201800014398,NonLethal,Daylight,No,X-type,Normal,2Vehicles-Side,1,Tuesday,14,False,False
201800029428,NonLethal,Daylight,Yes,T-type,Overcast,2Vehicles-Side,10,Monday,8,False,False
201800032784,NonLethal,Daylight,No,NoIntersection,Normal,Other,10,Thursday,13,False,False
201800051765,NonLethal,Daylight,Yes,Y-type,Normal,Other,6,Wednesday,15,False,False
201800042119,NonLethal,TwilightOrDawn,Yes,X-type,LightRain,Other,11,Thursday,8,False,False
201800010903,NonLethal,TwilightOrDawn,No,NoIntersection,Normal,Other,8,Sunday,5,True,True
201800056670,NonLethal,Daylight,No,NoIntersection,Normal,Other,2,Thursday,9,False,False
201800017058,NonLethal,Daylight,Yes,X-type,Normal,2Vehicles-Side,9,Saturday,18,True,False
201800028111,NonLethal,Daylight,Yes,NoIntersection,Normal,2Vehicles-Side,9,Saturday,9,True,False
201800056951,NonLethal,Daylight,Yes,NoIntersection,HeavyRain,Other,5,Saturday,13,True,False
201800019859,NonLethal,Daylight,Yes,NoIntersection,Normal,2Vehicles-Side,7,Sunday,12,True,False
201800009356,NonLethal,NightStreelightsOn,Yes,Roundabout,Normal,2Vehicles-Side,7,Friday,2,False,True
201800023148,NonLethal,Daylight,Yes,NoIntersection,Normal,Other,6,Thursday,15,False,False
201800014261,NonLethal,Daylight,No,NoIntersection,Normal,Other,11,Thursday,8,False,False
201800024072,NonLethal,NightStreelightsOn,Yes,X-type,LightRain,Other,12,Sunday,5,True,True
201800008171,NonLethal,Daylight,Yes,NoIntersection,Normal,2Vehicles-BehindVehicles-Frontal,7,Friday,16,False,False
201800050841,NonLethal,Daylight,Yes,X-type,LightRain,Other,10,Wednesday,9,False,False
201800001618,NonLethal,TwilightOrDawn,Yes,NoIntersection,VeryGood,Other,3,Tuesday,18,False,False
201800009419,NonLethal,Daylight,Yes,NoIntersection,Normal,3+Vehicles-Multiple,7,Monday,18,False,False
201800032903,NonLethal,NightStreelightsOn,Yes,NoIntersection,Overcast,Other,12,Thursday,17,False,False
201800011157,NonLethal,TwilightOrDawn,Yes,Other,Normal,2Vehicles-BehindVehicles-Frontal,1,Friday,18,False,False
201800005421,NonLethal,Daylight,Yes,NoIntersection,Normal,2Vehicles-Side,7,Friday,15,False,False
201800006765,NonLethal,TwilightOrDawn,No,NoIntersection,LightRain,NoCollision,10,Wednesday,7,False,False
201800007297,NonLethal,Daylight,Yes,NoIntersection,Normal,Other,4,Thursday,17,False,False
201800056965,NonLethal,Daylight,Yes,NoIntersection,Normal,2Vehicles-Side,5,Wednesday,17,False,False
201800026565,NonLethal,Daylight,No,NoIntersection,Normal,3+Vehicles-Chain,7,Wednesday,7,False,False
201800000250,NonLethal,Daylight,Yes,NoIntersection,Normal,Other,7,Sunday,6,True,True
201800050847,NonLethal,Daylight,Yes,NoIntersection,Normal,Other,3,Friday,17,False,False
201800032419,NonLethal,NightStreelightsOn,Yes,NoIntersection,Normal,2Vehicles-BehindVehicles-Frontal,8,Saturday,22,True,False
201800055039,NonLethal,Daylight,Yes,X-type,Normal,2Vehicles-Side,6,Wednesday,7,False,False
201800025711,NonLethal,Daylight,Yes,NoIntersection,Normal,Other,5,Wednesday,11,False,False
201800018356,NonLethal,Daylight,No,NoIntersection,Normal,2Vehicles-Behind,6,Tuesday,18,False,False
201800009277,NonLethal,Daylight,Yes,NoIntersection,Normal,2Vehicles-Behind,7,Monday,12,False,False
201800028564,NonLethal,Daylight,Yes,NoIntersection,Normal,2Vehicles-Side,10,Wednesday,8,False,False
201800008366,NonLethal,NightStreelightsOn,Yes,X-type,Normal,2Vehicles-Side,1,Wednesday,20,False,False
201800034974,NonLethal,Daylight,Yes,X-type,HeavyRain,2Vehicles-Side,1,Wednesday,12,False,False
201800020892,NonLethal,Daylight,Yes,T-type,Normal,2Vehicles-Behind,10,Saturday,17,True,False
201800052995,NonLethal,Daylight,Yes,X-type,Normal,2Vehicles-Side,5,Friday,11,False,False
201800040387,NonLethal,NightStreelightsOn,Yes,X-type,Normal,2Vehicles-BehindVehicles-Frontal,1,Monday,2,False,True
201800048006,NonLethal,NightStreelightsOn,Yes,NoIntersection,LightRain,Other,3,Thursday,18,False,False
201800050279,NonLethal,TwilightOrDawn,Yes,Square,Normal,Other,6,Tuesday,20,False,False
201800015676,NonLethal,TwilightOrDawn,No,NoIntersection,Normal,NoCollision,9,Sunday,7,True,False
201800035361,NonLethal,NightStreelightsOn,No,NoIntersection,Normal,NoCollision,12,Saturday,6,True,True
201800008670,NonLethal,Daylight,Yes,NoIntersection,LightRain,Other,3,Thursday,9,False,False
201800000902,NonLethal,NightStreelightsOn,No,NoIntersection,Normal,2Vehicles-Behind,3,Tuesday,4,False,True
201800017918,NonLethal,Daylight,No,Other,Normal,Other,4,Monday,10,False,False
201800049925,NonLethal,Daylight,No,NoIntersection,Normal,Other,1,Sunday,6,True,True
